cohort,gene,present,in_pam50
METABRIC,CHRDL1,TRUE,FALSE
METABRIC,CHRDL2,TRUE,FALSE
METABRIC,CHRFAM7A,TRUE,FALSE
METABRIC,CHRM1,TRUE,FALSE
METABRIC,CHRM2,TRUE,FALSE
METABRIC,CHRM3,TRUE,FALSE
METABRIC,CHRM4,TRUE,FALSE
METABRIC,CHRM5,TRUE,FALSE
METABRIC,CHRNA1,TRUE,FALSE
METABRIC,CHRNA10,TRUE,FALSE
METABRIC,CHRNA2,TRUE,FALSE
METABRIC,CHRNA3,TRUE,FALSE
METABRIC,CHRNA4,TRUE,FALSE
METABRIC,CHRNA5,TRUE,FALSE
METABRIC,CHRNA6,TRUE,FALSE
METABRIC,CHRNA7,TRUE,FALSE
METABRIC,CHRNA9,TRUE,FALSE
METABRIC,CHRNB1,TRUE,FALSE
METABRIC,CHRNB2,TRUE,FALSE
METABRIC,CHRNB3,TRUE,FALSE
METABRIC,CHRND,TRUE,FALSE
METABRIC,CHRNE,TRUE,FALSE
METABRIC,CHRNG,TRUE,FALSE
METABRIC,CHST1,TRUE,FALSE
METABRIC,CHST10,TRUE,FALSE
METABRIC,CHST11,TRUE,FALSE
METABRIC,CHST12,TRUE,FALSE
METABRIC,CHST13,TRUE,FALSE
METABRIC,CHST14,TRUE,FALSE
METABRIC,CHST15,TRUE,FALSE
METABRIC,CHST2,TRUE,FALSE
METABRIC,CHST3,TRUE,FALSE
METABRIC,CHST4,TRUE,FALSE
METABRIC,CHST5,TRUE,FALSE
METABRIC,CHST6,TRUE,FALSE
METABRIC,CHST7,TRUE,FALSE
METABRIC,CHST8,TRUE,FALSE
METABRIC,CHST9,TRUE,FALSE
METABRIC,CHSY1,TRUE,FALSE
METABRIC,CHSY3,TRUE,FALSE
METABRIC,CHTF18,TRUE,FALSE
METABRIC,CHTF8,TRUE,FALSE
METABRIC,CHTOP,TRUE,FALSE
METABRIC,CHUK,TRUE,FALSE
METABRIC,CHURC1,TRUE,FALSE
METABRIC,CIAO1,TRUE,FALSE
METABRIC,CIAO2A,TRUE,FALSE
METABRIC,CIAO2B,TRUE,FALSE
METABRIC,CIAO3,TRUE,FALSE
METABRIC,CIAPIN1,TRUE,FALSE
METABRIC,CIART,TRUE,FALSE
METABRIC,CIB1,TRUE,FALSE
METABRIC,CIB2,TRUE,FALSE
METABRIC,CIB3,TRUE,FALSE
METABRIC,CIB4,TRUE,FALSE
METABRIC,CIBAR1,TRUE,FALSE
METABRIC,CIBAR2,TRUE,FALSE
METABRIC,CIC,TRUE,FALSE
METABRIC,CIDEA,TRUE,FALSE
METABRIC,CIDEB,TRUE,FALSE
METABRIC,CIDEC,TRUE,FALSE
METABRIC,CIDECP1,TRUE,FALSE
METABRIC,CIITA,TRUE,FALSE
METABRIC,CILK1,TRUE,FALSE
METABRIC,CILP,TRUE,FALSE
METABRIC,CILP2,TRUE,FALSE
METABRIC,CIMAP1B,TRUE,FALSE
METABRIC,CIMAP1C,TRUE,FALSE
METABRIC,CIMAP1D,TRUE,FALSE
METABRIC,CIMAP2,TRUE,FALSE
METABRIC,CIMAP3,TRUE,FALSE
METABRIC,CIMIP1,TRUE,FALSE
METABRIC,CIMIP2A,TRUE,FALSE
METABRIC,CIMIP2B,TRUE,FALSE
METABRIC,CIMIP2C,TRUE,FALSE
METABRIC,CIMIP4,TRUE,FALSE
METABRIC,CIMIP5,TRUE,FALSE
METABRIC,CIMIP6,TRUE,FALSE
METABRIC,CINP,TRUE,FALSE
METABRIC,CIP2A,TRUE,FALSE
METABRIC,CIPC,TRUE,FALSE
METABRIC,CIR1,TRUE,FALSE
METABRIC,CIRBP,TRUE,FALSE
METABRIC,CIRBP-AS1,TRUE,FALSE
METABRIC,CIROP,TRUE,FALSE
METABRIC,CISD1,TRUE,FALSE
METABRIC,CISD2,TRUE,FALSE
METABRIC,CISH,TRUE,FALSE
METABRIC,CIST1,TRUE,FALSE
METABRIC,CIT,TRUE,FALSE
METABRIC,CITED1,TRUE,FALSE
METABRIC,CITED2,TRUE,FALSE
METABRIC,CITED4,TRUE,FALSE
METABRIC,CIZ1,TRUE,FALSE
METABRIC,CKAP2,TRUE,FALSE
METABRIC,CKAP2L,TRUE,FALSE
METABRIC,CKAP4,TRUE,FALSE
METABRIC,CKAP5,TRUE,FALSE
METABRIC,CKB,TRUE,FALSE
METABRIC,CKM,TRUE,FALSE
METABRIC,CKMT1A,TRUE,FALSE
METABRIC,CKMT1B,TRUE,FALSE
METABRIC,CKMT2,TRUE,FALSE
METABRIC,CKS1B,TRUE,FALSE
METABRIC,CKS2,TRUE,FALSE
METABRIC,CLASP1,TRUE,FALSE
METABRIC,CLASP2,TRUE,FALSE
METABRIC,CLASRP,TRUE,FALSE
METABRIC,CLBA1,TRUE,FALSE
METABRIC,CLC,TRUE,FALSE
METABRIC,CLCA1,TRUE,FALSE
METABRIC,CLCA2,TRUE,FALSE
METABRIC,CLCA3P,TRUE,FALSE
METABRIC,CLCA4,TRUE,FALSE
METABRIC,CLCC1,TRUE,FALSE
METABRIC,CLCF1,TRUE,FALSE
METABRIC,CLCN1,TRUE,FALSE
METABRIC,CLCN2,TRUE,FALSE
METABRIC,CLCN3,TRUE,FALSE
METABRIC,CLCN4,TRUE,FALSE
METABRIC,CLCN5,TRUE,FALSE
METABRIC,CLCN6,TRUE,FALSE
METABRIC,CLCN7,TRUE,FALSE
METABRIC,CLCNKA,TRUE,FALSE
METABRIC,CLCNKB,TRUE,FALSE
METABRIC,CLDN1,TRUE,FALSE
METABRIC,CLDN10,TRUE,FALSE
METABRIC,CLDN11,TRUE,FALSE
METABRIC,CLDN12,TRUE,FALSE
METABRIC,CLDN14,TRUE,FALSE
METABRIC,CLDN15,TRUE,FALSE
METABRIC,CLDN16,TRUE,FALSE
METABRIC,CLDN17,TRUE,FALSE
METABRIC,CLDN18,TRUE,FALSE
METABRIC,CLDN19,TRUE,FALSE
METABRIC,CLDN2,TRUE,FALSE
METABRIC,CLDN20,TRUE,FALSE
METABRIC,CLDN22,TRUE,FALSE
METABRIC,CLDN23,TRUE,FALSE
METABRIC,CLDN25,TRUE,FALSE
METABRIC,CLDN3,TRUE,FALSE
METABRIC,CLDN4,TRUE,FALSE
METABRIC,CLDN5,TRUE,FALSE
METABRIC,CLDN6,TRUE,FALSE
METABRIC,CLDN7,TRUE,FALSE
METABRIC,CLDN8,TRUE,FALSE
METABRIC,CLDN9,TRUE,FALSE
METABRIC,CLDND1,TRUE,FALSE
METABRIC,CLDND2,TRUE,FALSE
METABRIC,CLEC10A,TRUE,FALSE
METABRIC,CLEC11A,TRUE,FALSE
METABRIC,CLEC12A,TRUE,FALSE
METABRIC,CLEC12B,TRUE,FALSE
METABRIC,CLEC14A,TRUE,FALSE
METABRIC,CLEC16A,TRUE,FALSE
METABRIC,CLEC17A,TRUE,FALSE
METABRIC,CLEC18A,TRUE,FALSE
METABRIC,CLEC18C,TRUE,FALSE
METABRIC,CLEC19A,TRUE,FALSE
METABRIC,CLEC1A,TRUE,FALSE
METABRIC,CLEC1B,TRUE,FALSE
METABRIC,CLEC20A,TRUE,FALSE
METABRIC,CLEC2A,TRUE,FALSE
METABRIC,CLEC2B,TRUE,FALSE
METABRIC,CLEC2D,TRUE,FALSE
METABRIC,CLEC2L,TRUE,FALSE
METABRIC,CLEC3A,TRUE,FALSE
METABRIC,CLEC3B,TRUE,FALSE
METABRIC,CLEC4A,TRUE,FALSE
METABRIC,CLEC4C,TRUE,FALSE
METABRIC,CLEC4D,TRUE,FALSE
METABRIC,CLEC4E,TRUE,FALSE
METABRIC,CLEC4F,TRUE,FALSE
METABRIC,CLEC4G,TRUE,FALSE
METABRIC,CLEC4GP1,TRUE,FALSE
METABRIC,CLEC4M,TRUE,FALSE
METABRIC,CLEC5A,TRUE,FALSE
METABRIC,CLEC6A,TRUE,FALSE
METABRIC,CLEC7A,TRUE,FALSE
METABRIC,CLEC9A,TRUE,FALSE
METABRIC,CLECL1P,TRUE,FALSE
METABRIC,CLGN,TRUE,FALSE
METABRIC,CLHC1,TRUE,FALSE
METABRIC,CLIC1,TRUE,FALSE
METABRIC,CLIC2,TRUE,FALSE
METABRIC,CLIC3,TRUE,FALSE
METABRIC,CLIC4,TRUE,FALSE
METABRIC,CLIC5,TRUE,FALSE
METABRIC,CLIC6,TRUE,FALSE
METABRIC,CLINT1,TRUE,FALSE
METABRIC,CLIP1,TRUE,FALSE
METABRIC,CLIP2,TRUE,FALSE
METABRIC,CLIP3,TRUE,FALSE
METABRIC,CLIP4,TRUE,FALSE
METABRIC,CLK1,TRUE,FALSE
METABRIC,CLK2,TRUE,FALSE
METABRIC,CLK2P1,TRUE,FALSE
METABRIC,CLK3,TRUE,FALSE
METABRIC,CLK4,TRUE,FALSE
METABRIC,CLLU1,TRUE,FALSE
METABRIC,CLLU1-AS1,TRUE,FALSE
METABRIC,CLMN,TRUE,FALSE
METABRIC,CLMP,TRUE,FALSE
METABRIC,CLN3,TRUE,FALSE
METABRIC,CLN5,TRUE,FALSE
METABRIC,CLN6,TRUE,FALSE
METABRIC,CLN8,TRUE,FALSE
METABRIC,CLNK,TRUE,FALSE
METABRIC,CLNS1A,TRUE,FALSE
METABRIC,CLOCK,TRUE,FALSE
METABRIC,CLP1,TRUE,FALSE
METABRIC,CLPB,TRUE,FALSE
METABRIC,CLPP,TRUE,FALSE
METABRIC,CLPS,TRUE,FALSE
METABRIC,CLPSL1,TRUE,FALSE
METABRIC,CLPSL2,TRUE,FALSE
METABRIC,CLPTM1,TRUE,FALSE
METABRIC,CLPTM1L,TRUE,FALSE
METABRIC,CLPX,TRUE,FALSE
METABRIC,CLRN1,TRUE,FALSE
METABRIC,CLRN2,TRUE,FALSE
METABRIC,CLRN3,TRUE,FALSE
METABRIC,CLSPN,TRUE,FALSE
METABRIC,CLSTN1,TRUE,FALSE
METABRIC,CLSTN2,TRUE,FALSE
METABRIC,CLSTN3,TRUE,FALSE
METABRIC,CLTA,TRUE,FALSE
METABRIC,CLTB,TRUE,FALSE
METABRIC,CLTC,TRUE,FALSE
METABRIC,CLTCL1,TRUE,FALSE
METABRIC,CLTRN,TRUE,FALSE
METABRIC,CLU,TRUE,FALSE
METABRIC,CLUAP1,TRUE,FALSE
METABRIC,CLUH,TRUE,FALSE
METABRIC,CLUHP3,TRUE,FALSE
METABRIC,CLUL1,TRUE,FALSE
METABRIC,CLVS1,TRUE,FALSE
METABRIC,CLVS2,TRUE,FALSE
METABRIC,CLXN,TRUE,FALSE
METABRIC,CLYBL,TRUE,FALSE
METABRIC,CMA1,TRUE,FALSE
METABRIC,CMAHP,TRUE,FALSE
METABRIC,CMAS,TRUE,FALSE
METABRIC,CMBL,TRUE,FALSE
METABRIC,CMC1,TRUE,FALSE
METABRIC,CMC2,TRUE,FALSE
METABRIC,CMC4,TRUE,FALSE
METABRIC,CMIP,TRUE,FALSE
METABRIC,CMKLR1,TRUE,FALSE
METABRIC,CMKLR2,TRUE,FALSE
METABRIC,CMPK1,TRUE,FALSE
METABRIC,CMPK2,TRUE,FALSE
METABRIC,CMSS1,TRUE,FALSE
METABRIC,CMTM1,TRUE,FALSE
METABRIC,CMTM2,TRUE,FALSE
METABRIC,CMTM3,TRUE,FALSE
METABRIC,CMTM4,TRUE,FALSE
METABRIC,CMTM5,TRUE,FALSE
METABRIC,CMTM6,TRUE,FALSE
METABRIC,CMTM7,TRUE,FALSE
METABRIC,CMTM8,TRUE,FALSE
METABRIC,CMTR1,TRUE,FALSE
METABRIC,CMTR2,TRUE,FALSE
METABRIC,CMYA5,TRUE,FALSE
METABRIC,CNBD1,TRUE,FALSE
METABRIC,CNBD2,TRUE,FALSE
METABRIC,CNBP,TRUE,FALSE
METABRIC,CNDP1,TRUE,FALSE
METABRIC,CNDP2,TRUE,FALSE
METABRIC,CNEP1R1,TRUE,FALSE
METABRIC,CNFN,TRUE,FALSE
METABRIC,CNGA1,TRUE,FALSE
METABRIC,CNGA2,TRUE,FALSE
METABRIC,CNGA3,TRUE,FALSE
METABRIC,CNGA4,TRUE,FALSE
METABRIC,CNGB1,TRUE,FALSE
METABRIC,CNGB3,TRUE,FALSE
METABRIC,CNIH1,TRUE,FALSE
METABRIC,CNIH2,TRUE,FALSE
METABRIC,CNIH3,TRUE,FALSE
METABRIC,CNIH4,TRUE,FALSE
METABRIC,CNKSR1,TRUE,FALSE
METABRIC,CNKSR2,TRUE,FALSE
METABRIC,CNKSR3,TRUE,FALSE
METABRIC,CNMD,TRUE,FALSE
METABRIC,CNN1,TRUE,FALSE
METABRIC,CNN2,TRUE,FALSE
METABRIC,CNN3,TRUE,FALSE
METABRIC,CNNM1,TRUE,FALSE
METABRIC,CNNM2,TRUE,FALSE
METABRIC,CNNM3,TRUE,FALSE
METABRIC,CNNM4,TRUE,FALSE
METABRIC,CNOT1,TRUE,FALSE
METABRIC,CNOT10,TRUE,FALSE
METABRIC,CNOT11,TRUE,FALSE
METABRIC,CNOT2,TRUE,FALSE
METABRIC,CNOT3,TRUE,FALSE
METABRIC,CNOT4,TRUE,FALSE
METABRIC,CNOT6,TRUE,FALSE
METABRIC,CNOT6L,TRUE,FALSE
METABRIC,CNOT7,TRUE,FALSE
METABRIC,CNOT8,TRUE,FALSE
METABRIC,CNOT9,TRUE,FALSE
METABRIC,CNP,TRUE,FALSE
METABRIC,CNPPD1,TRUE,FALSE
METABRIC,CNPY1,TRUE,FALSE
METABRIC,CNPY2,TRUE,FALSE
METABRIC,CNPY3,TRUE,FALSE
METABRIC,CNPY4,TRUE,FALSE
METABRIC,CNR1,TRUE,FALSE
METABRIC,CNR2,TRUE,FALSE
METABRIC,CNRIP1,TRUE,FALSE
METABRIC,CNST,TRUE,FALSE
METABRIC,CNTD1,TRUE,FALSE
METABRIC,CNTF,TRUE,FALSE
METABRIC,CNTFR,TRUE,FALSE
METABRIC,CNTLN,TRUE,FALSE
METABRIC,CNTN1,TRUE,FALSE
METABRIC,CNTN2,TRUE,FALSE
METABRIC,CNTN3,TRUE,FALSE
METABRIC,CNTN4,TRUE,FALSE
METABRIC,CNTN5,TRUE,FALSE
METABRIC,CNTN6,TRUE,FALSE
METABRIC,CNTNAP1,TRUE,FALSE
METABRIC,CNTNAP2,TRUE,FALSE
METABRIC,CNTNAP3,TRUE,FALSE
METABRIC,CNTNAP3B,TRUE,FALSE
METABRIC,CNTNAP4,TRUE,FALSE
METABRIC,CNTNAP5,TRUE,FALSE
METABRIC,CNTRL,TRUE,FALSE
METABRIC,CNTROB,TRUE,FALSE
METABRIC,COA1,TRUE,FALSE
METABRIC,COA3,TRUE,FALSE
METABRIC,COA4,TRUE,FALSE
METABRIC,COA5,TRUE,FALSE
METABRIC,COA6,TRUE,FALSE
METABRIC,COA7,TRUE,FALSE
METABRIC,COA8,TRUE,FALSE
METABRIC,COASY,TRUE,FALSE
METABRIC,COBL,TRUE,FALSE
METABRIC,COBLL1,TRUE,FALSE
METABRIC,COCH,TRUE,FALSE
METABRIC,COG1,TRUE,FALSE
METABRIC,COG2,TRUE,FALSE
METABRIC,COG3,TRUE,FALSE
METABRIC,COG4,TRUE,FALSE
METABRIC,COG5,TRUE,FALSE
METABRIC,COG6,TRUE,FALSE
METABRIC,COG7,TRUE,FALSE
METABRIC,COG8,TRUE,FALSE
METABRIC,COIL,TRUE,FALSE
METABRIC,COL10A1,TRUE,FALSE
METABRIC,COL11A1,TRUE,FALSE
METABRIC,COL11A2,TRUE,FALSE
METABRIC,COL12A1,TRUE,FALSE
METABRIC,COL13A1,TRUE,FALSE
METABRIC,COL14A1,TRUE,FALSE
METABRIC,COL15A1,TRUE,FALSE
METABRIC,COL16A1,TRUE,FALSE
METABRIC,COL17A1,TRUE,FALSE
METABRIC,COL18A1,TRUE,FALSE
METABRIC,COL18A1-AS1,TRUE,FALSE
METABRIC,COL19A1,TRUE,FALSE
METABRIC,COL1A1,TRUE,FALSE
METABRIC,COL1A2,TRUE,FALSE
METABRIC,COL20A1,TRUE,FALSE
METABRIC,COL21A1,TRUE,FALSE
METABRIC,COL22A1,TRUE,FALSE
METABRIC,COL23A1,TRUE,FALSE
METABRIC,COL24A1,TRUE,FALSE
METABRIC,COL25A1,TRUE,FALSE
METABRIC,COL25A1-DT,TRUE,FALSE
METABRIC,COL27A1,TRUE,FALSE
METABRIC,COL28A1,TRUE,FALSE
METABRIC,COL2A1,TRUE,FALSE
METABRIC,COL3A1,TRUE,FALSE
METABRIC,COL4A1,TRUE,FALSE
METABRIC,COL4A2,TRUE,FALSE
METABRIC,COL4A3,TRUE,FALSE
METABRIC,COL4A4,TRUE,FALSE
METABRIC,COL4A5,TRUE,FALSE
METABRIC,COL4A6,TRUE,FALSE
METABRIC,COL5A1,TRUE,FALSE
METABRIC,COL5A2,TRUE,FALSE
METABRIC,COL5A3,TRUE,FALSE
METABRIC,COL6A1,TRUE,FALSE
METABRIC,COL6A2,TRUE,FALSE
METABRIC,COL6A3,TRUE,FALSE
METABRIC,COL6A4P2,TRUE,FALSE
METABRIC,COL6A5,TRUE,FALSE
METABRIC,COL6A6,TRUE,FALSE
METABRIC,COL7A1,TRUE,FALSE
METABRIC,COL8A1,TRUE,FALSE
METABRIC,COL8A2,TRUE,FALSE
METABRIC,COL9A1,TRUE,FALSE
METABRIC,COL9A2,TRUE,FALSE
METABRIC,COL9A3,TRUE,FALSE
METABRIC,COLCA1,TRUE,FALSE
METABRIC,COLEC10,TRUE,FALSE
METABRIC,COLEC11,TRUE,FALSE
METABRIC,COLEC12,TRUE,FALSE
METABRIC,COLGALT1,TRUE,FALSE
METABRIC,COLGALT2,TRUE,FALSE
METABRIC,COLQ,TRUE,FALSE
METABRIC,COMMD1,TRUE,FALSE
METABRIC,COMMD10,TRUE,FALSE
METABRIC,COMMD2,TRUE,FALSE
METABRIC,COMMD3,TRUE,FALSE
METABRIC,COMMD4,TRUE,FALSE
METABRIC,COMMD5,TRUE,FALSE
METABRIC,COMMD6,TRUE,FALSE
METABRIC,COMMD7,TRUE,FALSE
METABRIC,COMMD8,TRUE,FALSE
METABRIC,COMMD9,TRUE,FALSE
METABRIC,COMP,TRUE,FALSE
METABRIC,COMT,TRUE,FALSE
METABRIC,COMTD1,TRUE,FALSE
METABRIC,COP1,TRUE,FALSE
METABRIC,COPA,TRUE,FALSE
METABRIC,COPB1,TRUE,FALSE
METABRIC,COPB2,TRUE,FALSE
METABRIC,COPE,TRUE,FALSE
METABRIC,COPG1,TRUE,FALSE
METABRIC,COPG2,TRUE,FALSE
METABRIC,COPRS,TRUE,FALSE
METABRIC,COPS2,TRUE,FALSE
METABRIC,COPS3,TRUE,FALSE
METABRIC,COPS4,TRUE,FALSE
METABRIC,COPS5,TRUE,FALSE
METABRIC,COPS6,TRUE,FALSE
METABRIC,COPS7A,TRUE,FALSE
METABRIC,COPS7B,TRUE,FALSE
METABRIC,COPS8,TRUE,FALSE
METABRIC,COPS9,TRUE,FALSE
METABRIC,COPZ1,TRUE,FALSE
METABRIC,COPZ2,TRUE,FALSE
METABRIC,COQ10A,TRUE,FALSE
METABRIC,COQ10B,TRUE,FALSE
METABRIC,COQ2,TRUE,FALSE
METABRIC,COQ3,TRUE,FALSE
METABRIC,COQ5,TRUE,FALSE
METABRIC,COQ6,TRUE,FALSE
METABRIC,COQ7,TRUE,FALSE
METABRIC,COQ8A,TRUE,FALSE
METABRIC,COQ8B,TRUE,FALSE
METABRIC,COQ9,TRUE,FALSE
METABRIC,CORIN,TRUE,FALSE
METABRIC,CORO1A,TRUE,FALSE
METABRIC,CORO1B,TRUE,FALSE
METABRIC,CORO1C,TRUE,FALSE
METABRIC,CORO2A,TRUE,FALSE
METABRIC,CORO2B,TRUE,FALSE
METABRIC,CORO6,TRUE,FALSE
METABRIC,CORO7,TRUE,FALSE
METABRIC,CORT,TRUE,FALSE
METABRIC,COTL1,TRUE,FALSE
METABRIC,COX10,TRUE,FALSE
METABRIC,COX11,TRUE,FALSE
METABRIC,COX14,TRUE,FALSE
METABRIC,COX15,TRUE,FALSE
METABRIC,COX16,TRUE,FALSE
METABRIC,COX17,TRUE,FALSE
METABRIC,COX18,TRUE,FALSE
METABRIC,COX19,TRUE,FALSE
METABRIC,COX20,TRUE,FALSE
METABRIC,COX4I1,TRUE,FALSE
METABRIC,COX4I2,TRUE,FALSE
METABRIC,COX5A,TRUE,FALSE
METABRIC,COX5B,TRUE,FALSE
METABRIC,COX6A1,TRUE,FALSE
METABRIC,COX6A2,TRUE,FALSE
METABRIC,COX6B1,TRUE,FALSE
METABRIC,COX6B2,TRUE,FALSE
METABRIC,COX6C,TRUE,FALSE
METABRIC,COX7A1,TRUE,FALSE
METABRIC,COX7A2,TRUE,FALSE
METABRIC,COX7B,TRUE,FALSE
METABRIC,COX7B2,TRUE,FALSE
METABRIC,COX7C,TRUE,FALSE
METABRIC,COX8A,TRUE,FALSE
METABRIC,COX8C,TRUE,FALSE
METABRIC,CP,TRUE,FALSE
METABRIC,CPA1,TRUE,FALSE
METABRIC,CPA2,TRUE,FALSE
METABRIC,CPA3,TRUE,FALSE
METABRIC,CPA4,TRUE,FALSE
METABRIC,CPA5,TRUE,FALSE
METABRIC,CPA6,TRUE,FALSE
METABRIC,CPAMD8,TRUE,FALSE
METABRIC,CPAP,TRUE,FALSE
METABRIC,CPB1,TRUE,FALSE
METABRIC,CPB2,TRUE,FALSE
METABRIC,CPD,TRUE,FALSE
METABRIC,CPE,TRUE,FALSE
METABRIC,CPEB1,TRUE,FALSE
METABRIC,CPEB2,TRUE,FALSE
METABRIC,CPEB2-DT,TRUE,FALSE
METABRIC,CPEB3,TRUE,FALSE
METABRIC,CPEB4,TRUE,FALSE
METABRIC,CPED1,TRUE,FALSE
METABRIC,CPLANE1,TRUE,FALSE
METABRIC,CPLANE2,TRUE,FALSE
METABRIC,CPLX1,TRUE,FALSE
METABRIC,CPLX2,TRUE,FALSE
METABRIC,CPLX3,TRUE,FALSE
METABRIC,CPLX4,TRUE,FALSE
METABRIC,CPM,TRUE,FALSE
METABRIC,CPN1,TRUE,FALSE
METABRIC,CPN2,TRUE,FALSE
METABRIC,CPNE1,TRUE,FALSE
METABRIC,CPNE2,TRUE,FALSE
METABRIC,CPNE3,TRUE,FALSE
METABRIC,CPNE4,TRUE,FALSE
METABRIC,CPNE5,TRUE,FALSE
METABRIC,CPNE6,TRUE,FALSE
METABRIC,CPNE7,TRUE,FALSE
METABRIC,CPNE8,TRUE,FALSE
METABRIC,CPNE9,TRUE,FALSE
METABRIC,CPO,TRUE,FALSE
METABRIC,CPPED1,TRUE,FALSE
METABRIC,CPQ,TRUE,FALSE
METABRIC,CPS1,TRUE,FALSE
METABRIC,CPS1-IT1,TRUE,FALSE
METABRIC,CPSF1,TRUE,FALSE
METABRIC,CPSF2,TRUE,FALSE
METABRIC,CPSF3,TRUE,FALSE
METABRIC,CPSF4,TRUE,FALSE
METABRIC,CPSF6,TRUE,FALSE
METABRIC,CPSF7,TRUE,FALSE
METABRIC,CPT1A,TRUE,FALSE
METABRIC,CPT1B,TRUE,FALSE
METABRIC,CPT1C,TRUE,FALSE
METABRIC,CPT2,TRUE,FALSE
METABRIC,CPTP,TRUE,FALSE
METABRIC,CPVL,TRUE,FALSE
METABRIC,CPXCR1,TRUE,FALSE
METABRIC,CPXM1,TRUE,FALSE
METABRIC,CPXM2,TRUE,FALSE
METABRIC,CPZ,TRUE,FALSE
METABRIC,CR1,TRUE,FALSE
METABRIC,CR2,TRUE,FALSE
METABRIC,CRABP1,TRUE,FALSE
METABRIC,CRABP2,TRUE,FALSE
METABRIC,CRACD,TRUE,FALSE
METABRIC,CRACDL,TRUE,FALSE
METABRIC,CRACR2A,TRUE,FALSE
METABRIC,CRACR2B,TRUE,FALSE
METABRIC,CRADD,TRUE,FALSE
METABRIC,CRAMP1,TRUE,FALSE
METABRIC,CRAT,TRUE,FALSE
METABRIC,CRB1,TRUE,FALSE
METABRIC,CRB2,TRUE,FALSE
METABRIC,CRB3,TRUE,FALSE
METABRIC,CRBN,TRUE,FALSE
METABRIC,CRCP,TRUE,FALSE
METABRIC,CRCT1,TRUE,FALSE
METABRIC,CREB1,TRUE,FALSE
METABRIC,CREB3,TRUE,FALSE
METABRIC,CREB3L1,TRUE,FALSE
METABRIC,CREB3L2,TRUE,FALSE
METABRIC,CREB3L3,TRUE,FALSE
METABRIC,CREB3L4,TRUE,FALSE
METABRIC,CREB5,TRUE,FALSE
METABRIC,CREBBP,TRUE,FALSE
METABRIC,CREBL2,TRUE,FALSE
METABRIC,CREBRF,TRUE,FALSE
METABRIC,CREBZF,TRUE,FALSE
METABRIC,CREG1,TRUE,FALSE
METABRIC,CREG2,TRUE,FALSE
METABRIC,CRELD1,TRUE,FALSE
METABRIC,CRELD2,TRUE,FALSE
METABRIC,CREM,TRUE,FALSE
METABRIC,CRH,TRUE,FALSE
METABRIC,CRHBP,TRUE,FALSE
METABRIC,CRHR1,TRUE,FALSE
METABRIC,CRHR2,TRUE,FALSE
METABRIC,CRIM1,TRUE,FALSE
METABRIC,CRIP1,TRUE,FALSE
METABRIC,CRIP2,TRUE,FALSE
METABRIC,CRIP3,TRUE,FALSE
METABRIC,CRIPT,TRUE,FALSE
METABRIC,CRIPTO,TRUE,FALSE
METABRIC,CRIPTO3,TRUE,FALSE
METABRIC,CRISP1,TRUE,FALSE
METABRIC,CRISP2,TRUE,FALSE
METABRIC,CRISP3,TRUE,FALSE
METABRIC,CRISPLD1,TRUE,FALSE
METABRIC,CRISPLD2,TRUE,FALSE
METABRIC,CRK,TRUE,FALSE
METABRIC,CRKL,TRUE,FALSE
METABRIC,CRLF1,TRUE,FALSE
METABRIC,CRLF2,TRUE,FALSE
METABRIC,CRLF3,TRUE,FALSE
METABRIC,CRLS1,TRUE,FALSE
METABRIC,CRMA,TRUE,FALSE
METABRIC,CRMP1,TRUE,FALSE
METABRIC,CRNDE,TRUE,FALSE
METABRIC,CRNKL1,TRUE,FALSE
METABRIC,CRNN,TRUE,FALSE
METABRIC,CROCC,TRUE,FALSE
METABRIC,CROCC2,TRUE,FALSE
METABRIC,CROCCP2,TRUE,FALSE
METABRIC,CROCCP3,TRUE,FALSE
METABRIC,CROT,TRUE,FALSE
METABRIC,CRP,TRUE,FALSE
METABRIC,CRPPA,TRUE,FALSE
METABRIC,CRPPA-AS1,TRUE,FALSE
METABRIC,CRTAC1,TRUE,FALSE
METABRIC,CRTAM,TRUE,FALSE
METABRIC,CRTAP,TRUE,FALSE
METABRIC,CRTC1,TRUE,FALSE
METABRIC,CRTC2,TRUE,FALSE
METABRIC,CRX,TRUE,FALSE
METABRIC,CRY1,TRUE,FALSE
METABRIC,CRY2,TRUE,FALSE
METABRIC,CRYAA,TRUE,FALSE
METABRIC,CRYAB,TRUE,FALSE
METABRIC,CRYBA1,TRUE,FALSE
METABRIC,CRYBA2,TRUE,FALSE
METABRIC,CRYBA4,TRUE,FALSE
METABRIC,CRYBB1,TRUE,FALSE
METABRIC,CRYBB2,TRUE,FALSE
METABRIC,CRYBB3,TRUE,FALSE
METABRIC,CRYBG1,TRUE,FALSE
METABRIC,CRYBG2,TRUE,FALSE
METABRIC,CRYBG3,TRUE,FALSE
METABRIC,CRYGA,TRUE,FALSE
METABRIC,CRYGB,TRUE,FALSE
METABRIC,CRYGC,TRUE,FALSE
METABRIC,CRYGD,TRUE,FALSE
METABRIC,CRYGN,TRUE,FALSE
METABRIC,CRYGS,TRUE,FALSE
METABRIC,CRYL1,TRUE,FALSE
METABRIC,CRYM,TRUE,FALSE
METABRIC,CRYZ,TRUE,FALSE
METABRIC,CRYZL1,TRUE,FALSE
METABRIC,CS,TRUE,FALSE
METABRIC,CSAD,TRUE,FALSE
METABRIC,CSAG1,TRUE,FALSE
