cohort,gene,present,in_pam50
TCGA_BRCA,ACBD6,TRUE,FALSE
TCGA_BRCA,ACBD7,TRUE,FALSE
TCGA_BRCA,ACCS,TRUE,FALSE
TCGA_BRCA,ACD,TRUE,FALSE
TCGA_BRCA,ACE,TRUE,FALSE
TCGA_BRCA,ACER2,TRUE,FALSE
TCGA_BRCA,ACER3,TRUE,FALSE
TCGA_BRCA,ACHE,TRUE,FALSE
TCGA_BRCA,ACIN1,TRUE,FALSE
TCGA_BRCA,ACKR1,TRUE,FALSE
TCGA_BRCA,ACKR2,TRUE,FALSE
TCGA_BRCA,ACKR3,TRUE,FALSE
TCGA_BRCA,ACKR4,TRUE,FALSE
TCGA_BRCA,ACLY,TRUE,FALSE
TCGA_BRCA,ACO1,TRUE,FALSE
TCGA_BRCA,ACO2,TRUE,FALSE
TCGA_BRCA,ACOT1,TRUE,FALSE
TCGA_BRCA,ACOT11,TRUE,FALSE
TCGA_BRCA,ACOT13,TRUE,FALSE
TCGA_BRCA,ACOT2,TRUE,FALSE
TCGA_BRCA,ACOT4,TRUE,FALSE
TCGA_BRCA,ACOT7,TRUE,FALSE
TCGA_BRCA,ACOT8,TRUE,FALSE
TCGA_BRCA,ACOT9,TRUE,FALSE
TCGA_BRCA,ACOX1,TRUE,FALSE
TCGA_BRCA,ACOX2,TRUE,FALSE
TCGA_BRCA,ACOX3,TRUE,FALSE
TCGA_BRCA,ACOXL,TRUE,FALSE
TCGA_BRCA,ACOXL-AS1,TRUE,FALSE
TCGA_BRCA,ACP1,TRUE,FALSE
TCGA_BRCA,ACP2,TRUE,FALSE
TCGA_BRCA,ACP3,TRUE,FALSE
TCGA_BRCA,ACP5,TRUE,FALSE
TCGA_BRCA,ACP6,TRUE,FALSE
TCGA_BRCA,ACRBP,TRUE,FALSE
TCGA_BRCA,ACSF2,TRUE,FALSE
TCGA_BRCA,ACSF3,TRUE,FALSE
TCGA_BRCA,ACSL1,TRUE,FALSE
TCGA_BRCA,ACSL3,TRUE,FALSE
TCGA_BRCA,ACSL4,TRUE,FALSE
TCGA_BRCA,ACSL5,TRUE,FALSE
TCGA_BRCA,ACSL6,TRUE,FALSE
TCGA_BRCA,ACSM1,TRUE,FALSE
TCGA_BRCA,ACSM3,TRUE,FALSE
TCGA_BRCA,ACSM5,TRUE,FALSE
TCGA_BRCA,ACSS1,TRUE,FALSE
TCGA_BRCA,ACSS2,TRUE,FALSE
TCGA_BRCA,ACSS3,TRUE,FALSE
TCGA_BRCA,ACTA1,TRUE,FALSE
TCGA_BRCA,ACTA2,TRUE,FALSE
TCGA_BRCA,ACTA2-AS1,TRUE,FALSE
TCGA_BRCA,ACTB,TRUE,FALSE
TCGA_BRCA,ACTG1,TRUE,FALSE
TCGA_BRCA,ACTG1P14,TRUE,FALSE
TCGA_BRCA,ACTG2,TRUE,FALSE
TCGA_BRCA,ACTL6A,TRUE,FALSE
TCGA_BRCA,ACTMAP,TRUE,FALSE
TCGA_BRCA,ACTN1,TRUE,FALSE
TCGA_BRCA,ACTN4,TRUE,FALSE
TCGA_BRCA,ACTR10,TRUE,FALSE
TCGA_BRCA,ACTR1A,TRUE,FALSE
TCGA_BRCA,ACTR1B,TRUE,FALSE
TCGA_BRCA,ACTR2,TRUE,FALSE
TCGA_BRCA,ACTR3,TRUE,FALSE
TCGA_BRCA,ACTR3B,TRUE,TRUE
TCGA_BRCA,ACTR3C,TRUE,FALSE
TCGA_BRCA,ACTR5,TRUE,FALSE
TCGA_BRCA,ACTR6,TRUE,FALSE
TCGA_BRCA,ACTR8,TRUE,FALSE
TCGA_BRCA,ACTRT3,TRUE,FALSE
TCGA_BRCA,ACVR1,TRUE,FALSE
TCGA_BRCA,ACVR1B,TRUE,FALSE
TCGA_BRCA,ACVR1C,TRUE,FALSE
TCGA_BRCA,ACVR2A,TRUE,FALSE
TCGA_BRCA,ACVR2B,TRUE,FALSE
TCGA_BRCA,ACVR2B-AS1,TRUE,FALSE
TCGA_BRCA,ACVRL1,TRUE,FALSE
TCGA_BRCA,ACY3,TRUE,FALSE
TCGA_BRCA,ACYP1,TRUE,FALSE
TCGA_BRCA,ACYP2,TRUE,FALSE
TCGA_BRCA,ADA,TRUE,FALSE
TCGA_BRCA,ADA2,TRUE,FALSE
TCGA_BRCA,ADAM10,TRUE,FALSE
TCGA_BRCA,ADAM11,TRUE,FALSE
TCGA_BRCA,ADAM12,TRUE,FALSE
TCGA_BRCA,ADAM15,TRUE,FALSE
TCGA_BRCA,ADAM17,TRUE,FALSE
TCGA_BRCA,ADAM19,TRUE,FALSE
TCGA_BRCA,ADAM1B,TRUE,FALSE
TCGA_BRCA,ADAM22,TRUE,FALSE
TCGA_BRCA,ADAM23,TRUE,FALSE
TCGA_BRCA,ADAM28,TRUE,FALSE
TCGA_BRCA,ADAM32,TRUE,FALSE
TCGA_BRCA,ADAM33,TRUE,FALSE
TCGA_BRCA,ADAM8,TRUE,FALSE
TCGA_BRCA,ADAM9,TRUE,FALSE
TCGA_BRCA,ADAMDEC1,TRUE,FALSE
TCGA_BRCA,ADAMTS1,TRUE,FALSE
TCGA_BRCA,ADAMTS10,TRUE,FALSE
TCGA_BRCA,ADAMTS12,TRUE,FALSE
TCGA_BRCA,ADAMTS13,TRUE,FALSE
TCGA_BRCA,ADAMTS14,TRUE,FALSE
TCGA_BRCA,ADAMTS15,TRUE,FALSE
TCGA_BRCA,ADAMTS16,TRUE,FALSE
TCGA_BRCA,ADAMTS17,TRUE,FALSE
TCGA_BRCA,ADAMTS18,TRUE,FALSE
TCGA_BRCA,ADAMTS2,TRUE,FALSE
TCGA_BRCA,ADAMTS3,TRUE,FALSE
TCGA_BRCA,ADAMTS4,TRUE,FALSE
TCGA_BRCA,ADAMTS5,TRUE,FALSE
TCGA_BRCA,ADAMTS6,TRUE,FALSE
TCGA_BRCA,ADAMTS7,TRUE,FALSE
TCGA_BRCA,ADAMTS8,TRUE,FALSE
TCGA_BRCA,ADAMTS9,TRUE,FALSE
TCGA_BRCA,ADAMTS9-AS1,TRUE,FALSE
TCGA_BRCA,ADAMTS9-AS2,TRUE,FALSE
TCGA_BRCA,ADAMTSL1,TRUE,FALSE
TCGA_BRCA,ADAMTSL2,TRUE,FALSE
TCGA_BRCA,ADAMTSL3,TRUE,FALSE
TCGA_BRCA,ADAMTSL4,TRUE,FALSE
TCGA_BRCA,ADAMTSL5,TRUE,FALSE
TCGA_BRCA,ADAP1,TRUE,FALSE
TCGA_BRCA,ADAP2,TRUE,FALSE
TCGA_BRCA,ADAR,TRUE,FALSE
TCGA_BRCA,ADARB1,TRUE,FALSE
TCGA_BRCA,ADAT1,TRUE,FALSE
TCGA_BRCA,ADAT2,TRUE,FALSE
TCGA_BRCA,ADAT3,TRUE,FALSE
TCGA_BRCA,ADCK1,TRUE,FALSE
TCGA_BRCA,ADCK2,TRUE,FALSE
TCGA_BRCA,ADCK5,TRUE,FALSE
TCGA_BRCA,ADCY1,TRUE,FALSE
TCGA_BRCA,ADCY10,TRUE,FALSE
TCGA_BRCA,ADCY2,TRUE,FALSE
TCGA_BRCA,ADCY3,TRUE,FALSE
TCGA_BRCA,ADCY4,TRUE,FALSE
TCGA_BRCA,ADCY5,TRUE,FALSE
TCGA_BRCA,ADCY6,TRUE,FALSE
TCGA_BRCA,ADCY7,TRUE,FALSE
TCGA_BRCA,ADCY9,TRUE,FALSE
TCGA_BRCA,ADCYAP1R1,TRUE,FALSE
TCGA_BRCA,ADD1,TRUE,FALSE
TCGA_BRCA,ADD2,TRUE,FALSE
TCGA_BRCA,ADD3,TRUE,FALSE
TCGA_BRCA,ADGRA2,TRUE,FALSE
TCGA_BRCA,ADGRA3,TRUE,FALSE
TCGA_BRCA,ADGRA3P1,TRUE,FALSE
TCGA_BRCA,ADGRB1,TRUE,FALSE
TCGA_BRCA,ADGRB2,TRUE,FALSE
TCGA_BRCA,ADGRD1,TRUE,FALSE
TCGA_BRCA,ADGRE1,TRUE,FALSE
TCGA_BRCA,ADGRE2,TRUE,FALSE
TCGA_BRCA,ADGRE5,TRUE,FALSE
TCGA_BRCA,ADGRF3,TRUE,FALSE
TCGA_BRCA,ADGRF5,TRUE,FALSE
TCGA_BRCA,ADGRG1,TRUE,FALSE
TCGA_BRCA,ADGRG2,TRUE,FALSE
TCGA_BRCA,ADGRG5,TRUE,FALSE
TCGA_BRCA,ADGRG6,TRUE,FALSE
TCGA_BRCA,ADGRL1,TRUE,FALSE
TCGA_BRCA,ADGRL1-AS1,TRUE,FALSE
TCGA_BRCA,ADGRL2,TRUE,FALSE
TCGA_BRCA,ADGRL3,TRUE,FALSE
TCGA_BRCA,ADGRL4,TRUE,FALSE
TCGA_BRCA,ADGRV1,TRUE,FALSE
TCGA_BRCA,ADH1B,TRUE,FALSE
TCGA_BRCA,ADH5,TRUE,FALSE
TCGA_BRCA,ADHFE1,TRUE,FALSE
TCGA_BRCA,ADI1,TRUE,FALSE
TCGA_BRCA,ADIPOQ,TRUE,FALSE
TCGA_BRCA,ADIPOR1,TRUE,FALSE
TCGA_BRCA,ADIPOR2,TRUE,FALSE
TCGA_BRCA,ADISSP,TRUE,FALSE
TCGA_BRCA,ADK,TRUE,FALSE
TCGA_BRCA,ADM,TRUE,FALSE
TCGA_BRCA,ADM2,TRUE,FALSE
TCGA_BRCA,ADM5,TRUE,FALSE
TCGA_BRCA,ADNP,TRUE,FALSE
TCGA_BRCA,ADNP-AS1,TRUE,FALSE
TCGA_BRCA,ADNP2,TRUE,FALSE
TCGA_BRCA,ADO,TRUE,FALSE
TCGA_BRCA,ADORA1,TRUE,FALSE
TCGA_BRCA,ADORA2B,TRUE,FALSE
TCGA_BRCA,ADORA3,TRUE,FALSE
TCGA_BRCA,ADPGK,TRUE,FALSE
TCGA_BRCA,ADPRH,TRUE,FALSE
TCGA_BRCA,ADPRHL1,TRUE,FALSE
TCGA_BRCA,ADPRM,TRUE,FALSE
TCGA_BRCA,ADPRS,TRUE,FALSE
TCGA_BRCA,ADRA1B,TRUE,FALSE
TCGA_BRCA,ADRA2A,TRUE,FALSE
TCGA_BRCA,ADRA2B,TRUE,FALSE
TCGA_BRCA,ADRA2C,TRUE,FALSE
TCGA_BRCA,ADRB2,TRUE,FALSE
TCGA_BRCA,ADRM1,TRUE,FALSE
TCGA_BRCA,ADSL,TRUE,FALSE
TCGA_BRCA,ADSS1,TRUE,FALSE
TCGA_BRCA,ADSS2,TRUE,FALSE
TCGA_BRCA,ADTRP,TRUE,FALSE
TCGA_BRCA,AEBP1,TRUE,FALSE
TCGA_BRCA,AEBP2,TRUE,FALSE
TCGA_BRCA,AEN,TRUE,FALSE
TCGA_BRCA,AFAP1,TRUE,FALSE
TCGA_BRCA,AFAP1-AS1,TRUE,FALSE
TCGA_BRCA,AFAP1L1,TRUE,FALSE
TCGA_BRCA,AFAP1L2,TRUE,FALSE
TCGA_BRCA,AFDN,TRUE,FALSE
TCGA_BRCA,AFF1,TRUE,FALSE
TCGA_BRCA,AFF2,TRUE,FALSE
TCGA_BRCA,AFF3,TRUE,FALSE
TCGA_BRCA,AFF4,TRUE,FALSE
TCGA_BRCA,AFG1L,TRUE,FALSE
TCGA_BRCA,AFG2A,TRUE,FALSE
TCGA_BRCA,AFG2B,TRUE,FALSE
TCGA_BRCA,AFG3L2,TRUE,FALSE
TCGA_BRCA,AFMID,TRUE,FALSE
TCGA_BRCA,AFTPH,TRUE,FALSE
TCGA_BRCA,AGA,TRUE,FALSE
TCGA_BRCA,AGA-DT,TRUE,FALSE
TCGA_BRCA,AGAP1,TRUE,FALSE
TCGA_BRCA,AGAP1-IT1,TRUE,FALSE
TCGA_BRCA,AGAP2,TRUE,FALSE
TCGA_BRCA,AGAP2-AS1,TRUE,FALSE
TCGA_BRCA,AGAP3,TRUE,FALSE
TCGA_BRCA,AGAP4,TRUE,FALSE
TCGA_BRCA,AGAP6,TRUE,FALSE
TCGA_BRCA,AGAP9,TRUE,FALSE
TCGA_BRCA,AGBL2,TRUE,FALSE
TCGA_BRCA,AGBL3,TRUE,FALSE
TCGA_BRCA,AGBL4,TRUE,FALSE
TCGA_BRCA,AGBL5,TRUE,FALSE
TCGA_BRCA,AGER,TRUE,FALSE
TCGA_BRCA,AGFG1,TRUE,FALSE
TCGA_BRCA,AGFG2,TRUE,FALSE
TCGA_BRCA,AGGF1,TRUE,FALSE
TCGA_BRCA,AGK,TRUE,FALSE
TCGA_BRCA,AGL,TRUE,FALSE
TCGA_BRCA,AGMAT,TRUE,FALSE
TCGA_BRCA,AGO1,TRUE,FALSE
TCGA_BRCA,AGO2,TRUE,FALSE
TCGA_BRCA,AGO3,TRUE,FALSE
TCGA_BRCA,AGO4,TRUE,FALSE
TCGA_BRCA,AGPAT1,TRUE,FALSE
TCGA_BRCA,AGPAT2,TRUE,FALSE
TCGA_BRCA,AGPAT3,TRUE,FALSE
TCGA_BRCA,AGPAT4,TRUE,FALSE
TCGA_BRCA,AGPAT5,TRUE,FALSE
TCGA_BRCA,AGPS,TRUE,FALSE
TCGA_BRCA,AGR2,TRUE,FALSE
TCGA_BRCA,AGR3,TRUE,FALSE
TCGA_BRCA,AGRN,TRUE,FALSE
TCGA_BRCA,AGT,TRUE,FALSE
TCGA_BRCA,AGTPBP1,TRUE,FALSE
TCGA_BRCA,AGTR1,TRUE,FALSE
TCGA_BRCA,AGTRAP,TRUE,FALSE
TCGA_BRCA,AHCTF1,TRUE,FALSE
TCGA_BRCA,AHCY,TRUE,FALSE
TCGA_BRCA,AHCYL1,TRUE,FALSE
TCGA_BRCA,AHCYL2,TRUE,FALSE
TCGA_BRCA,AHDC1,TRUE,FALSE
TCGA_BRCA,AHI1,TRUE,FALSE
TCGA_BRCA,AHI1-DT,TRUE,FALSE
TCGA_BRCA,AHNAK,TRUE,FALSE
TCGA_BRCA,AHNAK2,TRUE,FALSE
TCGA_BRCA,AHR,TRUE,FALSE
TCGA_BRCA,AHSA1,TRUE,FALSE
TCGA_BRCA,AIDA,TRUE,FALSE
TCGA_BRCA,AIDAP2,TRUE,FALSE
TCGA_BRCA,AIF1,TRUE,FALSE
TCGA_BRCA,AIF1L,TRUE,FALSE
TCGA_BRCA,AIFM1,TRUE,FALSE
TCGA_BRCA,AIFM2,TRUE,FALSE
TCGA_BRCA,AIFM3,TRUE,FALSE
TCGA_BRCA,AIG1,TRUE,FALSE
TCGA_BRCA,AIM2,TRUE,FALSE
TCGA_BRCA,AIMP1,TRUE,FALSE
TCGA_BRCA,AIMP2,TRUE,FALSE
TCGA_BRCA,AIP,TRUE,FALSE
TCGA_BRCA,AIRIM,TRUE,FALSE
TCGA_BRCA,AJAP1,TRUE,FALSE
TCGA_BRCA,AJM1,TRUE,FALSE
TCGA_BRCA,AJUBA,TRUE,FALSE
TCGA_BRCA,AK1,TRUE,FALSE
TCGA_BRCA,AK2,TRUE,FALSE
TCGA_BRCA,AK3,TRUE,FALSE
TCGA_BRCA,AK4,TRUE,FALSE
TCGA_BRCA,AK5,TRUE,FALSE
TCGA_BRCA,AK6,TRUE,FALSE
TCGA_BRCA,AK7,TRUE,FALSE
TCGA_BRCA,AK8,TRUE,FALSE
TCGA_BRCA,AK9,TRUE,FALSE
TCGA_BRCA,AKAP1,TRUE,FALSE
TCGA_BRCA,AKAP1-DT,TRUE,FALSE
TCGA_BRCA,AKAP10,TRUE,FALSE
TCGA_BRCA,AKAP11,TRUE,FALSE
TCGA_BRCA,AKAP12,TRUE,FALSE
TCGA_BRCA,AKAP13,TRUE,FALSE
TCGA_BRCA,AKAP17A,TRUE,FALSE
TCGA_BRCA,AKAP19,TRUE,FALSE
TCGA_BRCA,AKAP3,TRUE,FALSE
TCGA_BRCA,AKAP5,TRUE,FALSE
TCGA_BRCA,AKAP6,TRUE,FALSE
TCGA_BRCA,AKAP7,TRUE,FALSE
TCGA_BRCA,AKAP8,TRUE,FALSE
TCGA_BRCA,AKAP8L,TRUE,FALSE
