cohort,gene,present,in_pam50
SCANB,EXOC7,TRUE,FALSE
SCANB,EXOC8,TRUE,FALSE
SCANB,EXOG,TRUE,FALSE
SCANB,EXOSC1,TRUE,FALSE
SCANB,EXOSC10,TRUE,FALSE
SCANB,EXOSC2,TRUE,FALSE
SCANB,EXOSC3,TRUE,FALSE
SCANB,EXOSC4,TRUE,FALSE
SCANB,EXOSC5,TRUE,FALSE
SCANB,EXOSC6,TRUE,FALSE
SCANB,EXOSC7,TRUE,FALSE
SCANB,EXOSC8,TRUE,FALSE
SCANB,EXOSC9,TRUE,FALSE
SCANB,EXPH5,TRUE,FALSE
SCANB,EXT1,TRUE,FALSE
SCANB,EXT2,TRUE,FALSE
SCANB,EXTL1,TRUE,FALSE
SCANB,EXTL2,TRUE,FALSE
SCANB,EXTL3,TRUE,FALSE
SCANB,EYA1,TRUE,FALSE
SCANB,EYA2,TRUE,FALSE
SCANB,EYA3,TRUE,FALSE
SCANB,EYA4,TRUE,FALSE
SCANB,EYS,TRUE,FALSE
SCANB,EZH1,TRUE,FALSE
SCANB,EZH2,TRUE,FALSE
SCANB,EZR,TRUE,FALSE
SCANB,EZR-AS1,TRUE,FALSE
SCANB,F10,TRUE,FALSE
SCANB,F11,TRUE,FALSE
SCANB,F11-AS1,TRUE,FALSE
SCANB,F11R,TRUE,FALSE
SCANB,F12,TRUE,FALSE
SCANB,F13A1,TRUE,FALSE
SCANB,F13B,TRUE,FALSE
SCANB,F2,TRUE,FALSE
SCANB,F2R,TRUE,FALSE
SCANB,F2RL1,TRUE,FALSE
SCANB,F2RL2,TRUE,FALSE
SCANB,F2RL3,TRUE,FALSE
SCANB,F3,TRUE,FALSE
SCANB,F5,TRUE,FALSE
SCANB,F7,TRUE,FALSE
SCANB,F8,TRUE,FALSE
SCANB,F8A3,TRUE,FALSE
SCANB,F9,TRUE,FALSE
SCANB,FA2H,TRUE,FALSE
SCANB,FAAH,TRUE,FALSE
SCANB,FAAH2,TRUE,FALSE
SCANB,FAAP100,TRUE,FALSE
SCANB,FAAP20,TRUE,FALSE
SCANB,FAAP24,TRUE,FALSE
SCANB,FABP1,TRUE,FALSE
SCANB,FABP12,TRUE,FALSE
SCANB,FABP2,TRUE,FALSE
SCANB,FABP3,TRUE,FALSE
SCANB,FABP4,TRUE,FALSE
SCANB,FABP5,TRUE,FALSE
SCANB,FABP5P3,TRUE,FALSE
SCANB,FABP6,TRUE,FALSE
SCANB,FABP7,TRUE,FALSE
SCANB,FABP9,TRUE,FALSE
SCANB,FADD,TRUE,FALSE
SCANB,FADS1,TRUE,FALSE
SCANB,FADS2,TRUE,FALSE
SCANB,FADS3,TRUE,FALSE
SCANB,FADS6,TRUE,FALSE
SCANB,FAF1,TRUE,FALSE
SCANB,FAF2,TRUE,FALSE
SCANB,FAH,TRUE,FALSE
SCANB,FAHD1,TRUE,FALSE
SCANB,FAHD2A,TRUE,FALSE
SCANB,FAHD2B,TRUE,FALSE
SCANB,FAHD2CP,TRUE,FALSE
SCANB,FAIM,TRUE,FALSE
SCANB,FAIM2,TRUE,FALSE
SCANB,FALEC,TRUE,FALSE
SCANB,FAM106A,TRUE,FALSE
SCANB,FAM106C,TRUE,FALSE
SCANB,FAM107A,TRUE,FALSE
SCANB,FAM107B,TRUE,FALSE
SCANB,FAM110A,TRUE,FALSE
SCANB,FAM110B,TRUE,FALSE
SCANB,FAM110C,TRUE,FALSE
SCANB,FAM110D,TRUE,FALSE
SCANB,FAM111A,TRUE,FALSE
SCANB,FAM111B,TRUE,FALSE
SCANB,FAM114A1,TRUE,FALSE
SCANB,FAM114A2,TRUE,FALSE
SCANB,FAM117A,TRUE,FALSE
SCANB,FAM117B,TRUE,FALSE
SCANB,FAM118A,TRUE,FALSE
SCANB,FAM118B,TRUE,FALSE
SCANB,FAM120A,TRUE,FALSE
SCANB,FAM120A2P,TRUE,FALSE
SCANB,FAM120AOS,TRUE,FALSE
SCANB,FAM120B,TRUE,FALSE
SCANB,FAM120C,TRUE,FALSE
SCANB,FAM124A,TRUE,FALSE
SCANB,FAM124B,TRUE,FALSE
SCANB,FAM131A,TRUE,FALSE
SCANB,FAM131B,TRUE,FALSE
SCANB,FAM131C,TRUE,FALSE
SCANB,FAM133A,TRUE,FALSE
SCANB,FAM133B,TRUE,FALSE
SCANB,FAM133CP,TRUE,FALSE
SCANB,FAM133DP,TRUE,FALSE
SCANB,FAM135A,TRUE,FALSE
SCANB,FAM135B,TRUE,FALSE
SCANB,FAM136A,TRUE,FALSE
SCANB,FAM138A,TRUE,FALSE
SCANB,FAM138A /// FAM138B /// FAM138C /// FAM138D /// FAM138E /// FAM138F,TRUE,FALSE
SCANB,FAM138B,TRUE,FALSE
SCANB,FAM138D,TRUE,FALSE
SCANB,FAM138E,TRUE,FALSE
SCANB,FAM13A,TRUE,FALSE
SCANB,FAM13A-AS1,TRUE,FALSE
SCANB,FAM13B,TRUE,FALSE
SCANB,FAM13C,TRUE,FALSE
SCANB,FAM149A,TRUE,FALSE
SCANB,FAM149B1,TRUE,FALSE
SCANB,FAM151A,TRUE,FALSE
SCANB,FAM151B,TRUE,FALSE
SCANB,FAM153A,TRUE,FALSE
SCANB,FAM153B,TRUE,FALSE
SCANB,FAM153CP,TRUE,FALSE
SCANB,FAM156A,TRUE,FALSE
SCANB,FAM156B,TRUE,FALSE
SCANB,FAM157A,TRUE,FALSE
SCANB,FAM157B,TRUE,FALSE
SCANB,FAM161A,TRUE,FALSE
SCANB,FAM161B,TRUE,FALSE
SCANB,FAM162A,TRUE,FALSE
SCANB,FAM162B,TRUE,FALSE
SCANB,FAM163A,TRUE,FALSE
SCANB,FAM163B,TRUE,FALSE
SCANB,FAM167A,TRUE,FALSE
SCANB,FAM167A-AS1,TRUE,FALSE
SCANB,FAM167B,TRUE,FALSE
SCANB,FAM168A,TRUE,FALSE
SCANB,FAM168B,TRUE,FALSE
SCANB,FAM169A,TRUE,FALSE
SCANB,FAM169BP,TRUE,FALSE
SCANB,FAM170A,TRUE,FALSE
SCANB,FAM170B,TRUE,FALSE
SCANB,FAM170B-AS1,TRUE,FALSE
SCANB,FAM171A1,TRUE,FALSE
SCANB,FAM171A2,TRUE,FALSE
SCANB,FAM171B,TRUE,FALSE
SCANB,FAM174A,TRUE,FALSE
SCANB,FAM174B,TRUE,FALSE
SCANB,FAM174C,TRUE,FALSE
SCANB,FAM177A1,TRUE,FALSE
SCANB,FAM177B,TRUE,FALSE
SCANB,FAM178B,TRUE,FALSE
SCANB,FAM180A,TRUE,FALSE
SCANB,FAM180B,TRUE,FALSE
SCANB,FAM181A,TRUE,FALSE
SCANB,FAM181A-AS1,TRUE,FALSE
SCANB,FAM181B,TRUE,FALSE
SCANB,FAM182A,TRUE,FALSE
SCANB,FAM182B,TRUE,FALSE
SCANB,FAM184A,TRUE,FALSE
SCANB,FAM184B,TRUE,FALSE
SCANB,FAM185A,TRUE,FALSE
SCANB,FAM186A,TRUE,FALSE
SCANB,FAM186B,TRUE,FALSE
SCANB,FAM187A,TRUE,FALSE
SCANB,FAM187B,TRUE,FALSE
SCANB,FAM193A,TRUE,FALSE
SCANB,FAM193B,TRUE,FALSE
SCANB,FAM197Y2,TRUE,FALSE
SCANB,FAM199X,TRUE,FALSE
SCANB,FAM200A,TRUE,FALSE
SCANB,FAM200B,TRUE,FALSE
SCANB,FAM200C,TRUE,FALSE
SCANB,FAM201A,TRUE,FALSE
SCANB,FAM204A,TRUE,FALSE
SCANB,FAM209A,TRUE,FALSE
SCANB,FAM209B,TRUE,FALSE
SCANB,FAM20A,TRUE,FALSE
SCANB,FAM20B,TRUE,FALSE
SCANB,FAM20C,TRUE,FALSE
SCANB,FAM210A,TRUE,FALSE
SCANB,FAM210B,TRUE,FALSE
SCANB,FAM215A,TRUE,FALSE
SCANB,FAM216A,TRUE,FALSE
SCANB,FAM216B,TRUE,FALSE
SCANB,FAM217A,TRUE,FALSE
SCANB,FAM217B,TRUE,FALSE
SCANB,FAM218A,TRUE,FALSE
SCANB,FAM219A,TRUE,FALSE
SCANB,FAM219B,TRUE,FALSE
SCANB,FAM21EP,TRUE,FALSE
SCANB,FAM220A,TRUE,FALSE
SCANB,FAM221A,TRUE,FALSE
SCANB,FAM221B,TRUE,FALSE
SCANB,FAM222A,TRUE,FALSE
SCANB,FAM222A-AS1,TRUE,FALSE
SCANB,FAM222B,TRUE,FALSE
SCANB,FAM223A,TRUE,FALSE
SCANB,FAM224B,TRUE,FALSE
SCANB,FAM225A,TRUE,FALSE
SCANB,FAM225B,TRUE,FALSE
SCANB,FAM226B,TRUE,FALSE
SCANB,FAM227A,TRUE,FALSE
SCANB,FAM227B,TRUE,FALSE
SCANB,FAM228A,TRUE,FALSE
SCANB,FAM228B,TRUE,FALSE
SCANB,FAM229A,TRUE,FALSE
SCANB,FAM229B,TRUE,FALSE
SCANB,FAM230B,TRUE,FALSE
SCANB,FAM230C,TRUE,FALSE
SCANB,FAM234A,TRUE,FALSE
SCANB,FAM234B,TRUE,FALSE
SCANB,FAM236A,TRUE,FALSE
SCANB,FAM238A,TRUE,FALSE
SCANB,FAM238B,TRUE,FALSE
SCANB,FAM238C,TRUE,FALSE
SCANB,FAM241A,TRUE,FALSE
SCANB,FAM241B,TRUE,FALSE
SCANB,FAM245A,TRUE,FALSE
SCANB,FAM24A,TRUE,FALSE
SCANB,FAM24B,TRUE,FALSE
SCANB,FAM25A,TRUE,FALSE
SCANB,FAM25BP,TRUE,FALSE
SCANB,FAM25G,TRUE,FALSE
SCANB,FAM27C,TRUE,FALSE
SCANB,FAM27E2,TRUE,FALSE
SCANB,FAM27E3,TRUE,FALSE
SCANB,FAM27E5,TRUE,FALSE
SCANB,FAM30A,TRUE,FALSE
SCANB,FAM32A,TRUE,FALSE
SCANB,FAM3A,TRUE,FALSE
SCANB,FAM3B,TRUE,FALSE
SCANB,FAM3C,TRUE,FALSE
SCANB,FAM3D,TRUE,FALSE
SCANB,FAM41AY1,TRUE,FALSE
SCANB,FAM41C,TRUE,FALSE
SCANB,FAM43A,TRUE,FALSE
SCANB,FAM43B,TRUE,FALSE
SCANB,FAM47A,TRUE,FALSE
SCANB,FAM47B,TRUE,FALSE
SCANB,FAM47C,TRUE,FALSE
SCANB,FAM47E,TRUE,FALSE
SCANB,FAM47E-STBD1,TRUE,FALSE
SCANB,FAM50A,TRUE,FALSE
SCANB,FAM50B,TRUE,FALSE
SCANB,FAM53A,TRUE,FALSE
SCANB,FAM53B,TRUE,FALSE
SCANB,FAM53C,TRUE,FALSE
SCANB,FAM66A,TRUE,FALSE
SCANB,FAM66B,TRUE,FALSE
SCANB,FAM66C,TRUE,FALSE
SCANB,FAM66D,TRUE,FALSE
SCANB,FAM66E,TRUE,FALSE
SCANB,FAM72A,TRUE,FALSE
SCANB,FAM72B,TRUE,FALSE
SCANB,FAM72C,TRUE,FALSE
SCANB,FAM72D,TRUE,FALSE
SCANB,FAM74A1,TRUE,FALSE
SCANB,FAM74A3,TRUE,FALSE
SCANB,FAM74A4,TRUE,FALSE
SCANB,FAM76A,TRUE,FALSE
SCANB,FAM76B,TRUE,FALSE
SCANB,FAM78A,TRUE,FALSE
SCANB,FAM78B,TRUE,FALSE
SCANB,FAM81A,TRUE,FALSE
SCANB,FAM81B,TRUE,FALSE
SCANB,FAM83A,TRUE,FALSE
SCANB,FAM83A-AS1,TRUE,FALSE
SCANB,FAM83B,TRUE,FALSE
SCANB,FAM83C,TRUE,FALSE
SCANB,FAM83C-AS1,TRUE,FALSE
SCANB,FAM83D,TRUE,FALSE
SCANB,FAM83E,TRUE,FALSE
SCANB,FAM83F,TRUE,FALSE
SCANB,FAM83G,TRUE,FALSE
SCANB,FAM83H,TRUE,FALSE
SCANB,FAM86B1,TRUE,FALSE
SCANB,FAM86B2,TRUE,FALSE
SCANB,FAM86B3P,TRUE,FALSE
SCANB,FAM86C1P,TRUE,FALSE
SCANB,FAM86C2P,TRUE,FALSE
SCANB,FAM86DP,TRUE,FALSE
SCANB,FAM86EP,TRUE,FALSE
SCANB,FAM86FP,TRUE,FALSE
SCANB,FAM86HP,TRUE,FALSE
SCANB,FAM86JP,TRUE,FALSE
SCANB,FAM87A,TRUE,FALSE
SCANB,FAM87B,TRUE,FALSE
SCANB,FAM89A,TRUE,FALSE
SCANB,FAM89B,TRUE,FALSE
SCANB,FAM8A1,TRUE,FALSE
SCANB,FAM90A1,TRUE,FALSE
SCANB,FAM90A10,TRUE,FALSE
SCANB,FAM90A25P,TRUE,FALSE
SCANB,FAM90A27P,TRUE,FALSE
SCANB,FAM90A2P,TRUE,FALSE
SCANB,FAM90A7,TRUE,FALSE
SCANB,FAM91A1,TRUE,FALSE
SCANB,FAM95A,TRUE,FALSE
SCANB,FAM95B1,TRUE,FALSE
SCANB,FAM95C,TRUE,FALSE
SCANB,FAM98A,TRUE,FALSE
SCANB,FAM98B,TRUE,FALSE
SCANB,FAM98C,TRUE,FALSE
SCANB,FAM99A,TRUE,FALSE
SCANB,FAM99B,TRUE,FALSE
SCANB,FAM9A,TRUE,FALSE
SCANB,FAM9B,TRUE,FALSE
SCANB,FAM9C,TRUE,FALSE
SCANB,FAN1,TRUE,FALSE
SCANB,FANCA,TRUE,FALSE
SCANB,FANCB,TRUE,FALSE
SCANB,FANCC,TRUE,FALSE
SCANB,FANCD2,TRUE,FALSE
SCANB,FANCD2OS,TRUE,FALSE
SCANB,FANCE,TRUE,FALSE
SCANB,FANCF,TRUE,FALSE
SCANB,FANCG,TRUE,FALSE
SCANB,FANCI,TRUE,FALSE
SCANB,FANCL,TRUE,FALSE
SCANB,FANCM,TRUE,FALSE
SCANB,FANK1,TRUE,FALSE
SCANB,FANK1-AS1,TRUE,FALSE
SCANB,FAP,TRUE,FALSE
SCANB,FAR1,TRUE,FALSE
SCANB,FAR2,TRUE,FALSE
SCANB,FAR2P1,TRUE,FALSE
SCANB,FAR2P2,TRUE,FALSE
SCANB,FARP1,TRUE,FALSE
SCANB,FARP2,TRUE,FALSE
SCANB,FARS2,TRUE,FALSE
SCANB,FARSA,TRUE,FALSE
SCANB,FARSB,TRUE,FALSE
SCANB,FAS,TRUE,FALSE
SCANB,FAS-AS1,TRUE,FALSE
SCANB,FASLG,TRUE,FALSE
SCANB,FASN,TRUE,FALSE
SCANB,FASTK,TRUE,FALSE
SCANB,FASTKD1,TRUE,FALSE
SCANB,FASTKD2,TRUE,FALSE
SCANB,FASTKD3,TRUE,FALSE
SCANB,FASTKD5,TRUE,FALSE
SCANB,FAT1,TRUE,FALSE
SCANB,FAT2,TRUE,FALSE
SCANB,FAT3,TRUE,FALSE
SCANB,FAT4,TRUE,FALSE
SCANB,FATE1,TRUE,FALSE
SCANB,FAU,TRUE,FALSE
SCANB,FAXC,TRUE,FALSE
SCANB,FAXDC2,TRUE,FALSE
SCANB,FBF1,TRUE,FALSE
SCANB,FBH1,TRUE,FALSE
SCANB,FBL,TRUE,FALSE
SCANB,FBLIM1,TRUE,FALSE
SCANB,FBLL1,TRUE,FALSE
SCANB,FBLN1,TRUE,FALSE
SCANB,FBLN2,TRUE,FALSE
SCANB,FBLN5,TRUE,FALSE
SCANB,FBLN7,TRUE,FALSE
SCANB,FBN1,TRUE,FALSE
SCANB,FBN2,TRUE,FALSE
SCANB,FBN3,TRUE,FALSE
SCANB,FBP1,TRUE,FALSE
SCANB,FBP2,TRUE,FALSE
SCANB,FBRS,TRUE,FALSE
SCANB,FBRSL1,TRUE,FALSE
SCANB,FBXL12,TRUE,FALSE
SCANB,FBXL13,TRUE,FALSE
SCANB,FBXL14,TRUE,FALSE
SCANB,FBXL15,TRUE,FALSE
SCANB,FBXL16,TRUE,FALSE
SCANB,FBXL17,TRUE,FALSE
SCANB,FBXL18,TRUE,FALSE
SCANB,FBXL19,TRUE,FALSE
SCANB,FBXL19-AS1,TRUE,FALSE
SCANB,FBXL2,TRUE,FALSE
SCANB,FBXL20,TRUE,FALSE
SCANB,FBXL21P,TRUE,FALSE
SCANB,FBXL22,TRUE,FALSE
SCANB,FBXL3,TRUE,FALSE
SCANB,FBXL4,TRUE,FALSE
SCANB,FBXL5,TRUE,FALSE
SCANB,FBXL6,TRUE,FALSE
SCANB,FBXL7,TRUE,FALSE
SCANB,FBXL8,TRUE,FALSE
SCANB,FBXL9P,TRUE,FALSE
SCANB,FBXO10,TRUE,FALSE
SCANB,FBXO11,TRUE,FALSE
SCANB,FBXO15,TRUE,FALSE
SCANB,FBXO16,TRUE,FALSE
SCANB,FBXO17,TRUE,FALSE
SCANB,FBXO2,TRUE,FALSE
SCANB,FBXO21,TRUE,FALSE
SCANB,FBXO22,TRUE,FALSE
SCANB,FBXO24,TRUE,FALSE
SCANB,FBXO25,TRUE,FALSE
SCANB,FBXO27,TRUE,FALSE
SCANB,FBXO28,TRUE,FALSE
SCANB,FBXO3,TRUE,FALSE
SCANB,FBXO30,TRUE,FALSE
SCANB,FBXO31,TRUE,FALSE
SCANB,FBXO32,TRUE,FALSE
SCANB,FBXO33,TRUE,FALSE
SCANB,FBXO34,TRUE,FALSE
SCANB,FBXO36,TRUE,FALSE
SCANB,FBXO38,TRUE,FALSE
SCANB,FBXO39,TRUE,FALSE
SCANB,FBXO4,TRUE,FALSE
SCANB,FBXO40,TRUE,FALSE
SCANB,FBXO41,TRUE,FALSE
SCANB,FBXO42,TRUE,FALSE
SCANB,FBXO43,TRUE,FALSE
SCANB,FBXO44,TRUE,FALSE
SCANB,FBXO45,TRUE,FALSE
SCANB,FBXO46,TRUE,FALSE
SCANB,FBXO47,TRUE,FALSE
SCANB,FBXO48,TRUE,FALSE
SCANB,FBXO5,TRUE,FALSE
SCANB,FBXO6,TRUE,FALSE
SCANB,FBXO7,TRUE,FALSE
SCANB,FBXO8,TRUE,FALSE
SCANB,FBXO9,TRUE,FALSE
SCANB,FBXW10,TRUE,FALSE
SCANB,FBXW10B,TRUE,FALSE
SCANB,FBXW11,TRUE,FALSE
SCANB,FBXW12,TRUE,FALSE
SCANB,FBXW2,TRUE,FALSE
SCANB,FBXW4,TRUE,FALSE
SCANB,FBXW4P1,TRUE,FALSE
SCANB,FBXW5,TRUE,FALSE
SCANB,FBXW7,TRUE,FALSE
SCANB,FBXW7-AS1,TRUE,FALSE
SCANB,FBXW8,TRUE,FALSE
SCANB,FBXW9,TRUE,FALSE
SCANB,FCAMR,TRUE,FALSE
SCANB,FCAR,TRUE,FALSE
SCANB,FCER1A,TRUE,FALSE
SCANB,FCER1G,TRUE,FALSE
SCANB,FCER2,TRUE,FALSE
SCANB,FCF1,TRUE,FALSE
SCANB,FCGBP,TRUE,FALSE
SCANB,FCGR1A,TRUE,FALSE
SCANB,FCGR1BP,TRUE,FALSE
SCANB,FCGR1CP,TRUE,FALSE
SCANB,FCGR2A,TRUE,FALSE
SCANB,FCGR2B,TRUE,FALSE
SCANB,FCGR2C,TRUE,FALSE
SCANB,FCGR3A,TRUE,FALSE
SCANB,FCGR3B,TRUE,FALSE
SCANB,FCGRT,TRUE,FALSE
SCANB,FCHO1,TRUE,FALSE
SCANB,FCHO2,TRUE,FALSE
SCANB,FCHSD1,TRUE,FALSE
SCANB,FCHSD2,TRUE,FALSE
SCANB,FCMR,TRUE,FALSE
SCANB,FCN1,TRUE,FALSE
SCANB,FCN2,TRUE,FALSE
SCANB,FCN3,TRUE,FALSE
SCANB,FCRL1,TRUE,FALSE
SCANB,FCRL2,TRUE,FALSE
SCANB,FCRL3,TRUE,FALSE
SCANB,FCRL4,TRUE,FALSE
SCANB,FCRL5,TRUE,FALSE
SCANB,FCRL6,TRUE,FALSE
SCANB,FCRLA,TRUE,FALSE
SCANB,FCRLB,TRUE,FALSE
SCANB,FCSK,TRUE,FALSE
SCANB,FDCSP,TRUE,FALSE
SCANB,FDFT1,TRUE,FALSE
SCANB,FDPS,TRUE,FALSE
SCANB,FDPSP2,TRUE,FALSE
SCANB,FDX1,TRUE,FALSE
SCANB,FDX2,TRUE,FALSE
SCANB,FDXACB1,TRUE,FALSE
SCANB,FDXR,TRUE,FALSE
SCANB,FECH,TRUE,FALSE
SCANB,FEM1A,TRUE,FALSE
SCANB,FEM1B,TRUE,FALSE
SCANB,FEM1C,TRUE,FALSE
SCANB,FEN1,TRUE,FALSE
SCANB,FENDRR,TRUE,FALSE
SCANB,FER,TRUE,FALSE
SCANB,FER1L4,TRUE,FALSE
SCANB,FER1L5,TRUE,FALSE
SCANB,FER1L6,TRUE,FALSE
SCANB,FER1L6-AS1,TRUE,FALSE
SCANB,FER1L6-AS2,TRUE,FALSE
SCANB,FERD3L,TRUE,FALSE
SCANB,FERMT1,TRUE,FALSE
SCANB,FERMT2,TRUE,FALSE
SCANB,FERMT3,TRUE,FALSE
SCANB,FERRY3,TRUE,FALSE
SCANB,FES,TRUE,FALSE
SCANB,FETUB,TRUE,FALSE
SCANB,FEV,TRUE,FALSE
SCANB,FEZ1,TRUE,FALSE
SCANB,FEZ2,TRUE,FALSE
SCANB,FEZF1,TRUE,FALSE
SCANB,FEZF1-AS1,TRUE,FALSE
SCANB,FEZF2,TRUE,FALSE
SCANB,FFAR1,TRUE,FALSE
SCANB,FFAR2,TRUE,FALSE
SCANB,FFAR3,TRUE,FALSE
SCANB,FFAR4,TRUE,FALSE
SCANB,FGA,TRUE,FALSE
SCANB,FGB,TRUE,FALSE
SCANB,FGD1,TRUE,FALSE
SCANB,FGD2,TRUE,FALSE
SCANB,FGD3,TRUE,FALSE
SCANB,FGD4,TRUE,FALSE
SCANB,FGD5,TRUE,FALSE
SCANB,FGD5-AS1,TRUE,FALSE
SCANB,FGD5P1,TRUE,FALSE
SCANB,FGD6,TRUE,FALSE
SCANB,FGF1,TRUE,FALSE
SCANB,FGF10,TRUE,FALSE
SCANB,FGF10-AS1,TRUE,FALSE
SCANB,FGF11,TRUE,FALSE
SCANB,FGF12,TRUE,FALSE
SCANB,FGF13,TRUE,FALSE
SCANB,FGF13-AS1,TRUE,FALSE
SCANB,FGF14,TRUE,FALSE
SCANB,FGF14-AS2,TRUE,FALSE
SCANB,FGF14-IT1,TRUE,FALSE
SCANB,FGF16,TRUE,FALSE
SCANB,FGF17,TRUE,FALSE
SCANB,FGF18,TRUE,FALSE
SCANB,FGF19,TRUE,FALSE
SCANB,FGF2,TRUE,FALSE
SCANB,FGF20,TRUE,FALSE
SCANB,FGF21,TRUE,FALSE
SCANB,FGF22,TRUE,FALSE
SCANB,FGF23,TRUE,FALSE
SCANB,FGF3,TRUE,FALSE
SCANB,FGF4,TRUE,FALSE
SCANB,FGF5,TRUE,FALSE
SCANB,FGF6,TRUE,FALSE
SCANB,FGF7,TRUE,FALSE
SCANB,FGF7P3,TRUE,FALSE
SCANB,FGF7P6,TRUE,FALSE
SCANB,FGF8,TRUE,FALSE
SCANB,FGF9,TRUE,FALSE
SCANB,FGFBP1,TRUE,FALSE
SCANB,FGFBP2,TRUE,FALSE
SCANB,FGFBP3,TRUE,FALSE
SCANB,FGFR1,TRUE,FALSE
SCANB,FGFR1OP2,TRUE,FALSE
SCANB,FGFR2,TRUE,FALSE
SCANB,FGFR3,TRUE,FALSE
SCANB,FGFR4,TRUE,TRUE
SCANB,FGFRL1,TRUE,FALSE
SCANB,FGG,TRUE,FALSE
SCANB,FGGY,TRUE,FALSE
SCANB,FGL1,TRUE,FALSE
SCANB,FGL2,TRUE,FALSE
SCANB,FGR,TRUE,FALSE
SCANB,FH,TRUE,FALSE
SCANB,FHAD1,TRUE,FALSE
SCANB,FHDC1,TRUE,FALSE
SCANB,FHIP1A,TRUE,FALSE
SCANB,FHIP1B,TRUE,FALSE
SCANB,FHIP2A,TRUE,FALSE
SCANB,FHIP2B,TRUE,FALSE
SCANB,FHIT,TRUE,FALSE
SCANB,FHL1,TRUE,FALSE
SCANB,FHL2,TRUE,FALSE
SCANB,FHL3,TRUE,FALSE
SCANB,FHL5,TRUE,FALSE
SCANB,FHOD1,TRUE,FALSE
SCANB,FHOD3,TRUE,FALSE
SCANB,FIBCD1,TRUE,FALSE
SCANB,FIBIN,TRUE,FALSE
SCANB,FIBP,TRUE,FALSE
SCANB,FICD,TRUE,FALSE
SCANB,FIG4,TRUE,FALSE
SCANB,FIGLA,TRUE,FALSE
SCANB,FIGN,TRUE,FALSE
SCANB,FIGNL1,TRUE,FALSE
SCANB,FIGNL2,TRUE,FALSE
SCANB,FILIP1,TRUE,FALSE
SCANB,FILIP1L,TRUE,FALSE
SCANB,FIP1L1,TRUE,FALSE
SCANB,FIRRE,TRUE,FALSE
SCANB,FIRRM,TRUE,FALSE
SCANB,FIS1,TRUE,FALSE
SCANB,FITM1,TRUE,FALSE
SCANB,FITM2,TRUE,FALSE
SCANB,FIZ1,TRUE,FALSE
SCANB,FJX1,TRUE,FALSE
SCANB,FKBP10,TRUE,FALSE
SCANB,FKBP11,TRUE,FALSE
SCANB,FKBP14,TRUE,FALSE
SCANB,FKBP15,TRUE,FALSE
SCANB,FKBP1A,TRUE,FALSE
SCANB,FKBP1A-SDCBP2,TRUE,FALSE
SCANB,FKBP1AP1,TRUE,FALSE
SCANB,FKBP1B,TRUE,FALSE
SCANB,FKBP2,TRUE,FALSE
SCANB,FKBP3,TRUE,FALSE
SCANB,FKBP4,TRUE,FALSE
SCANB,FKBP5,TRUE,FALSE
SCANB,FKBP6,TRUE,FALSE
SCANB,FKBP7,TRUE,FALSE
SCANB,FKBP8,TRUE,FALSE
SCANB,FKBP9,TRUE,FALSE
SCANB,FKBP9P1,TRUE,FALSE
SCANB,FKBPL,TRUE,FALSE
SCANB,FKRP,TRUE,FALSE
SCANB,FKTN,TRUE,FALSE
SCANB,FLACC1,TRUE,FALSE
SCANB,FLAD1,TRUE,FALSE
SCANB,FLCN,TRUE,FALSE
SCANB,FLG,TRUE,FALSE
SCANB,FLG2,TRUE,FALSE
SCANB,FLI1,TRUE,FALSE
SCANB,FLII,TRUE,FALSE
SCANB,FLNA,TRUE,FALSE
SCANB,FLNB,TRUE,FALSE
SCANB,FLNC,TRUE,FALSE
SCANB,FLOT1,TRUE,FALSE
SCANB,FLOT2,TRUE,FALSE
SCANB,FLRT1,TRUE,FALSE
SCANB,FLRT2,TRUE,FALSE
SCANB,FLRT3,TRUE,FALSE
SCANB,FLT1,TRUE,FALSE
SCANB,FLT3,TRUE,FALSE
SCANB,FLT3LG,TRUE,FALSE
SCANB,FLT4,TRUE,FALSE
SCANB,FLVCR1,TRUE,FALSE
SCANB,FLVCR1-DT,TRUE,FALSE
SCANB,FLVCR2,TRUE,FALSE
SCANB,FLYWCH1,TRUE,FALSE
SCANB,FLYWCH2,TRUE,FALSE
SCANB,FMC1,TRUE,FALSE
SCANB,FMC1-LUC7L2,TRUE,FALSE
SCANB,FMN1,TRUE,FALSE
SCANB,FMN2,TRUE,FALSE
SCANB,FMNL1,TRUE,FALSE
SCANB,FMNL2,TRUE,FALSE
SCANB,FMNL3,TRUE,FALSE
SCANB,FMO1,TRUE,FALSE
SCANB,FMO2,TRUE,FALSE
SCANB,FMO3,TRUE,FALSE
SCANB,FMO4,TRUE,FALSE
SCANB,FMO5,TRUE,FALSE
SCANB,FMO6P,TRUE,FALSE
SCANB,FMO9P,TRUE,FALSE
SCANB,FMOD,TRUE,FALSE
SCANB,FMR1,TRUE,FALSE
SCANB,FMR1-AS1,TRUE,FALSE
SCANB,FMR1NB,TRUE,FALSE
SCANB,FN1,TRUE,FALSE
SCANB,FN3K,TRUE,FALSE
SCANB,FN3KRP,TRUE,FALSE
SCANB,FNBP1,TRUE,FALSE
SCANB,FNBP1L,TRUE,FALSE
SCANB,FNBP4,TRUE,FALSE
SCANB,FNDC1,TRUE,FALSE
SCANB,FNDC10,TRUE,FALSE
SCANB,FNDC11,TRUE,FALSE
