cohort,gene,present,in_pam50
GSE20685,CYTH2,TRUE,FALSE
GSE20685,CYTH3,TRUE,FALSE
GSE20685,CYTH4,TRUE,FALSE
GSE20685,CYTIP,TRUE,FALSE
GSE20685,CYTL1,TRUE,FALSE
GSE20685,CZIB,TRUE,FALSE
GSE20685,DAAM1,TRUE,FALSE
GSE20685,DAAM2,TRUE,FALSE
GSE20685,DAB1,TRUE,FALSE
GSE20685,DAB2,TRUE,FALSE
GSE20685,DACH1,TRUE,FALSE
GSE20685,DACT1,TRUE,FALSE
GSE20685,DAD1,TRUE,FALSE
GSE20685,DAG1,TRUE,FALSE
GSE20685,DAGLA,TRUE,FALSE
GSE20685,DALRD3,TRUE,FALSE
GSE20685,DAO,TRUE,FALSE
GSE20685,DAP,TRUE,FALSE
GSE20685,DAP3,TRUE,FALSE
GSE20685,DAPK1,TRUE,FALSE
GSE20685,DAPK2,TRUE,FALSE
GSE20685,DAPK3,TRUE,FALSE
GSE20685,DAPP1,TRUE,FALSE
GSE20685,DARS1,TRUE,FALSE
GSE20685,DARS2,TRUE,FALSE
GSE20685,DAXX,TRUE,FALSE
GSE20685,DAZ1,TRUE,FALSE
GSE20685,DAZ2,TRUE,FALSE
GSE20685,DAZ3,TRUE,FALSE
GSE20685,DAZ4,TRUE,FALSE
GSE20685,DAZAP1,TRUE,FALSE
GSE20685,DAZAP2,TRUE,FALSE
GSE20685,DAZL,TRUE,FALSE
GSE20685,DBF4,TRUE,FALSE
GSE20685,DBF4B,TRUE,FALSE
GSE20685,DBH,TRUE,FALSE
GSE20685,DBI,TRUE,FALSE
GSE20685,DBN1,TRUE,FALSE
GSE20685,DBNDD1,TRUE,FALSE
GSE20685,DBNDD2,TRUE,FALSE
GSE20685,DBP,TRUE,FALSE
GSE20685,DBR1,TRUE,FALSE
GSE20685,DBT,TRUE,FALSE
GSE20685,DCAF1,TRUE,FALSE
GSE20685,DCAF10,TRUE,FALSE
GSE20685,DCAF11,TRUE,FALSE
GSE20685,DCAF13,TRUE,FALSE
GSE20685,DCAF15,TRUE,FALSE
GSE20685,DCAF16,TRUE,FALSE
GSE20685,DCAF17,TRUE,FALSE
GSE20685,DCAF4,TRUE,FALSE
GSE20685,DCAF6,TRUE,FALSE
GSE20685,DCAF7,TRUE,FALSE
GSE20685,DCAF8,TRUE,FALSE
GSE20685,DCAKD,TRUE,FALSE
GSE20685,DCBLD2,TRUE,FALSE
GSE20685,DCC,TRUE,FALSE
GSE20685,DCHS1,TRUE,FALSE
GSE20685,DCHS2,TRUE,FALSE
GSE20685,DCK,TRUE,FALSE
GSE20685,DCLK1,TRUE,FALSE
GSE20685,DCLK2,TRUE,FALSE
GSE20685,DCLRE1A,TRUE,FALSE
GSE20685,DCLRE1B,TRUE,FALSE
GSE20685,DCLRE1C,TRUE,FALSE
GSE20685,DCN,TRUE,FALSE
GSE20685,DCP1A,TRUE,FALSE
GSE20685,DCP2,TRUE,FALSE
GSE20685,DCPS,TRUE,FALSE
GSE20685,DCSTAMP,TRUE,FALSE
GSE20685,DCT,TRUE,FALSE
GSE20685,DCTD,TRUE,FALSE
GSE20685,DCTN1,TRUE,FALSE
GSE20685,DCTN2,TRUE,FALSE
GSE20685,DCTN3,TRUE,FALSE
GSE20685,DCTN4,TRUE,FALSE
GSE20685,DCTN5,TRUE,FALSE
GSE20685,DCTN6,TRUE,FALSE
GSE20685,DCTPP1,TRUE,FALSE
GSE20685,DCUN1D1,TRUE,FALSE
GSE20685,DCUN1D2,TRUE,FALSE
GSE20685,DCUN1D4,TRUE,FALSE
GSE20685,DCX,TRUE,FALSE
GSE20685,DCXR,TRUE,FALSE
GSE20685,DDA1,TRUE,FALSE
GSE20685,DDAH1,TRUE,FALSE
GSE20685,DDAH2,TRUE,FALSE
GSE20685,DDB1,TRUE,FALSE
GSE20685,DDB2,TRUE,FALSE
GSE20685,DDC,TRUE,FALSE
GSE20685,DDHD2,TRUE,FALSE
GSE20685,DDI2,TRUE,FALSE
GSE20685,DDIT3,TRUE,FALSE
GSE20685,DDIT4,TRUE,FALSE
GSE20685,DDN,TRUE,FALSE
GSE20685,DDO,TRUE,FALSE
GSE20685,DDOST,TRUE,FALSE
GSE20685,DDR1,TRUE,FALSE
GSE20685,DDR1-DT,TRUE,FALSE
GSE20685,DDR2,TRUE,FALSE
GSE20685,DDRGK1,TRUE,FALSE
GSE20685,DDT,TRUE,FALSE
GSE20685,DDX1,TRUE,FALSE
GSE20685,DDX10,TRUE,FALSE
GSE20685,DDX11,TRUE,FALSE
GSE20685,DDX17,TRUE,FALSE
GSE20685,DDX18,TRUE,FALSE
GSE20685,DDX19A,TRUE,FALSE
GSE20685,DDX19B,TRUE,FALSE
GSE20685,DDX21,TRUE,FALSE
GSE20685,DDX23,TRUE,FALSE
GSE20685,DDX24,TRUE,FALSE
GSE20685,DDX25,TRUE,FALSE
GSE20685,DDX27,TRUE,FALSE
GSE20685,DDX28,TRUE,FALSE
GSE20685,DDX31,TRUE,FALSE
GSE20685,DDX39A,TRUE,FALSE
GSE20685,DDX39B,TRUE,FALSE
GSE20685,DDX3X,TRUE,FALSE
GSE20685,DDX3Y,TRUE,FALSE
GSE20685,DDX4,TRUE,FALSE
GSE20685,DDX41,TRUE,FALSE
GSE20685,DDX42,TRUE,FALSE
GSE20685,DDX43,TRUE,FALSE
GSE20685,DDX46,TRUE,FALSE
GSE20685,DDX47,TRUE,FALSE
GSE20685,DDX49,TRUE,FALSE
GSE20685,DDX5,TRUE,FALSE
GSE20685,DDX50,TRUE,FALSE
GSE20685,DDX51,TRUE,FALSE
GSE20685,DDX52,TRUE,FALSE
GSE20685,DDX54,TRUE,FALSE
GSE20685,DDX56,TRUE,FALSE
GSE20685,DDX6,TRUE,FALSE
GSE20685,DDX60,TRUE,FALSE
GSE20685,DEAF1,TRUE,FALSE
GSE20685,DECR1,TRUE,FALSE
GSE20685,DECR2,TRUE,FALSE
GSE20685,DEDD,TRUE,FALSE
GSE20685,DEF6,TRUE,FALSE
GSE20685,DEF8,TRUE,FALSE
GSE20685,DEFA1,TRUE,FALSE
GSE20685,DEFA4,TRUE,FALSE
GSE20685,DEFA5,TRUE,FALSE
GSE20685,DEFA6,TRUE,FALSE
GSE20685,DEFB1,TRUE,FALSE
GSE20685,DEFB126,TRUE,FALSE
GSE20685,DEFB4A,TRUE,FALSE
GSE20685,DEGS1,TRUE,FALSE
GSE20685,DEK,TRUE,FALSE
GSE20685,DELE1,TRUE,FALSE
GSE20685,DELEC1,TRUE,FALSE
GSE20685,DENND10P1,TRUE,FALSE
GSE20685,DENND1A,TRUE,FALSE
GSE20685,DENND1B,TRUE,FALSE
GSE20685,DENND1C,TRUE,FALSE
GSE20685,DENND2A,TRUE,FALSE
GSE20685,DENND2B,TRUE,FALSE
GSE20685,DENND2D,TRUE,FALSE
GSE20685,DENND3,TRUE,FALSE
GSE20685,DENND4A,TRUE,FALSE
GSE20685,DENND4B,TRUE,FALSE
GSE20685,DENND4C,TRUE,FALSE
GSE20685,DENND5A,TRUE,FALSE
GSE20685,DENND5B,TRUE,FALSE
GSE20685,DENND6B,TRUE,FALSE
GSE20685,DENR,TRUE,FALSE
GSE20685,DEPDC1,TRUE,FALSE
GSE20685,DEPDC5,TRUE,FALSE
GSE20685,DEPP1,TRUE,FALSE
GSE20685,DEPTOR,TRUE,FALSE
GSE20685,DERA,TRUE,FALSE
GSE20685,DERL1,TRUE,FALSE
GSE20685,DERL2,TRUE,FALSE
GSE20685,DES,TRUE,FALSE
GSE20685,DESI1,TRUE,FALSE
GSE20685,DESI2,TRUE,FALSE
GSE20685,DET1,TRUE,FALSE
GSE20685,DEXI,TRUE,FALSE
GSE20685,DFFA,TRUE,FALSE
GSE20685,DFFB,TRUE,FALSE
GSE20685,DGAT1,TRUE,FALSE
GSE20685,DGCR11,TRUE,FALSE
GSE20685,DGCR2,TRUE,FALSE
GSE20685,DGCR5,TRUE,FALSE
GSE20685,DGCR6,TRUE,FALSE
GSE20685,DGCR6L,TRUE,FALSE
GSE20685,DGCR8,TRUE,FALSE
GSE20685,DGKA,TRUE,FALSE
GSE20685,DGKB,TRUE,FALSE
GSE20685,DGKD,TRUE,FALSE
GSE20685,DGKE,TRUE,FALSE
GSE20685,DGKG,TRUE,FALSE
GSE20685,DGKH,TRUE,FALSE
GSE20685,DGKI,TRUE,FALSE
GSE20685,DGKQ,TRUE,FALSE
GSE20685,DGKZ,TRUE,FALSE
GSE20685,DGLUCY,TRUE,FALSE
GSE20685,DGUOK,TRUE,FALSE
GSE20685,DHCR24,TRUE,FALSE
GSE20685,DHCR7,TRUE,FALSE
GSE20685,DHDDS,TRUE,FALSE
GSE20685,DHFR,TRUE,FALSE
GSE20685,DHFRP3,TRUE,FALSE
GSE20685,DHODH,TRUE,FALSE
GSE20685,DHPS,TRUE,FALSE
GSE20685,DHRS1,TRUE,FALSE
GSE20685,DHRS11,TRUE,FALSE
GSE20685,DHRS12,TRUE,FALSE
GSE20685,DHRS2,TRUE,FALSE
GSE20685,DHRS3,TRUE,FALSE
GSE20685,DHRS4,TRUE,FALSE
GSE20685,DHRS7,TRUE,FALSE
GSE20685,DHRS7B,TRUE,FALSE
GSE20685,DHRS9,TRUE,FALSE
GSE20685,DHTKD1,TRUE,FALSE
GSE20685,DHX15,TRUE,FALSE
GSE20685,DHX16,TRUE,FALSE
GSE20685,DHX29,TRUE,FALSE
GSE20685,DHX30,TRUE,FALSE
GSE20685,DHX32,TRUE,FALSE
GSE20685,DHX34,TRUE,FALSE
GSE20685,DHX35,TRUE,FALSE
GSE20685,DHX38,TRUE,FALSE
GSE20685,DHX40,TRUE,FALSE
GSE20685,DHX57,TRUE,FALSE
GSE20685,DHX58,TRUE,FALSE
GSE20685,DHX8,TRUE,FALSE
GSE20685,DHX9,TRUE,FALSE
GSE20685,DHX9-AS1,TRUE,FALSE
GSE20685,DIABLO,TRUE,FALSE
GSE20685,DIAPH1,TRUE,FALSE
GSE20685,DIAPH2,TRUE,FALSE
GSE20685,DIAPH2-AS1,TRUE,FALSE
GSE20685,DIAPH3,TRUE,FALSE
GSE20685,DICER1,TRUE,FALSE
GSE20685,DIDO1,TRUE,FALSE
GSE20685,DIMT1,TRUE,FALSE
GSE20685,DIO1,TRUE,FALSE
GSE20685,DIO2,TRUE,FALSE
GSE20685,DIO3,TRUE,FALSE
GSE20685,DIP2A,TRUE,FALSE
GSE20685,DIP2C,TRUE,FALSE
GSE20685,DIPK1A,TRUE,FALSE
GSE20685,DIPK2B,TRUE,FALSE
GSE20685,DIRAS2,TRUE,FALSE
GSE20685,DIRAS3,TRUE,FALSE
GSE20685,DIS3,TRUE,FALSE
GSE20685,DISC1,TRUE,FALSE
GSE20685,DIXDC1,TRUE,FALSE
GSE20685,DKC1,TRUE,FALSE
GSE20685,DKK1,TRUE,FALSE
GSE20685,DKK2,TRUE,FALSE
GSE20685,DKK3,TRUE,FALSE
GSE20685,DKK4,TRUE,FALSE
GSE20685,DKKL1,TRUE,FALSE
GSE20685,DLAT,TRUE,FALSE
GSE20685,DLC1,TRUE,FALSE
GSE20685,DLD,TRUE,FALSE
GSE20685,DLEC1,TRUE,FALSE
GSE20685,DLEU1,TRUE,FALSE
GSE20685,DLEU2,TRUE,FALSE
GSE20685,DLG1,TRUE,FALSE
GSE20685,DLG2,TRUE,FALSE
GSE20685,DLG3,TRUE,FALSE
GSE20685,DLG4,TRUE,FALSE
GSE20685,DLG5,TRUE,FALSE
GSE20685,DLGAP1,TRUE,FALSE
GSE20685,DLGAP2,TRUE,FALSE
GSE20685,DLGAP4,TRUE,FALSE
GSE20685,DLGAP5,TRUE,FALSE
GSE20685,DLK1,TRUE,FALSE
GSE20685,DLK2,TRUE,FALSE
GSE20685,DLL3,TRUE,FALSE
GSE20685,DLSTP1,TRUE,FALSE
GSE20685,DLX2,TRUE,FALSE
GSE20685,DLX4,TRUE,FALSE
GSE20685,DLX5,TRUE,FALSE
GSE20685,DLX6,TRUE,FALSE
GSE20685,DMAC2,TRUE,FALSE
GSE20685,DMAC2L,TRUE,FALSE
GSE20685,DMBT1,TRUE,FALSE
GSE20685,DMC1,TRUE,FALSE
GSE20685,DMD,TRUE,FALSE
GSE20685,DMP1,TRUE,FALSE
GSE20685,DMPK,TRUE,FALSE
GSE20685,DMRT1,TRUE,FALSE
GSE20685,DMTF1,TRUE,FALSE
GSE20685,DMTN,TRUE,FALSE
GSE20685,DMWD,TRUE,FALSE
GSE20685,DMXL1,TRUE,FALSE
GSE20685,DMXL2,TRUE,FALSE
GSE20685,DNA2,TRUE,FALSE
GSE20685,DNAAF1,TRUE,FALSE
GSE20685,DNAAF11,TRUE,FALSE
GSE20685,DNAAF2,TRUE,FALSE
GSE20685,DNAAF5,TRUE,FALSE
GSE20685,DNAAF8,TRUE,FALSE
GSE20685,DNAH17,TRUE,FALSE
GSE20685,DNAH2,TRUE,FALSE
GSE20685,DNAH3,TRUE,FALSE
GSE20685,DNAH6,TRUE,FALSE
GSE20685,DNAH7,TRUE,FALSE
GSE20685,DNAH9,TRUE,FALSE
GSE20685,DNAI1,TRUE,FALSE
GSE20685,DNAI2,TRUE,FALSE
GSE20685,DNAI4,TRUE,FALSE
GSE20685,DNAI7,TRUE,FALSE
GSE20685,DNAJA1,TRUE,FALSE
GSE20685,DNAJA2,TRUE,FALSE
GSE20685,DNAJA3,TRUE,FALSE
GSE20685,DNAJA4,TRUE,FALSE
GSE20685,DNAJB1,TRUE,FALSE
GSE20685,DNAJB12,TRUE,FALSE
GSE20685,DNAJB14,TRUE,FALSE
GSE20685,DNAJB2,TRUE,FALSE
GSE20685,DNAJB4,TRUE,FALSE
GSE20685,DNAJB5,TRUE,FALSE
GSE20685,DNAJB6,TRUE,FALSE
GSE20685,DNAJB9,TRUE,FALSE
GSE20685,DNAJC1,TRUE,FALSE
GSE20685,DNAJC10,TRUE,FALSE
GSE20685,DNAJC11,TRUE,FALSE
GSE20685,DNAJC12,TRUE,FALSE
GSE20685,DNAJC13,TRUE,FALSE
GSE20685,DNAJC15,TRUE,FALSE
GSE20685,DNAJC16,TRUE,FALSE
GSE20685,DNAJC17,TRUE,FALSE
GSE20685,DNAJC2,TRUE,FALSE
GSE20685,DNAJC22,TRUE,FALSE
GSE20685,DNAJC24,TRUE,FALSE
GSE20685,DNAJC25-GNG10,TRUE,FALSE
GSE20685,DNAJC28,TRUE,FALSE
GSE20685,DNAJC3,TRUE,FALSE
GSE20685,DNAJC4,TRUE,FALSE
GSE20685,DNAJC6,TRUE,FALSE
GSE20685,DNAJC7,TRUE,FALSE
GSE20685,DNAJC8,TRUE,FALSE
GSE20685,DNAJC9,TRUE,FALSE
GSE20685,DNAL4,TRUE,FALSE
GSE20685,DNALI1,TRUE,FALSE
GSE20685,DNASE1,TRUE,FALSE
GSE20685,DNASE1L1,TRUE,FALSE
GSE20685,DNASE1L2,TRUE,FALSE
GSE20685,DNASE1L3,TRUE,FALSE
GSE20685,DNASE2,TRUE,FALSE
GSE20685,DNASE2B,TRUE,FALSE
GSE20685,DND1,TRUE,FALSE
GSE20685,DNM1,TRUE,FALSE
GSE20685,DNM1L,TRUE,FALSE
GSE20685,DNM2,TRUE,FALSE
GSE20685,DNM3,TRUE,FALSE
GSE20685,DNMBP,TRUE,FALSE
GSE20685,DNMT1,TRUE,FALSE
GSE20685,DNMT3A,TRUE,FALSE
GSE20685,DNMT3B,TRUE,FALSE
GSE20685,DNMT3L,TRUE,FALSE
GSE20685,DNPEP,TRUE,FALSE
GSE20685,DNPH1,TRUE,FALSE
GSE20685,DNTT,TRUE,FALSE
GSE20685,DNTTIP2,TRUE,FALSE
GSE20685,DOC2A,TRUE,FALSE
GSE20685,DOC2B,TRUE,FALSE
GSE20685,DOCK1,TRUE,FALSE
GSE20685,DOCK10,TRUE,FALSE
GSE20685,DOCK2,TRUE,FALSE
GSE20685,DOCK3,TRUE,FALSE
GSE20685,DOCK4,TRUE,FALSE
GSE20685,DOCK5,TRUE,FALSE
GSE20685,DOCK6,TRUE,FALSE
GSE20685,DOCK9,TRUE,FALSE
GSE20685,DOHH,TRUE,FALSE
GSE20685,DOK1,TRUE,FALSE
GSE20685,DOK2,TRUE,FALSE
GSE20685,DOK3,TRUE,FALSE
GSE20685,DOK4,TRUE,FALSE
GSE20685,DOK5,TRUE,FALSE
GSE20685,DOLK,TRUE,FALSE
GSE20685,DOLPP1,TRUE,FALSE
GSE20685,DONSON,TRUE,FALSE
GSE20685,DOP1A,TRUE,FALSE
GSE20685,DOP1B,TRUE,FALSE
GSE20685,DOT1L,TRUE,FALSE
GSE20685,DPAGT1,TRUE,FALSE
GSE20685,DPEP1,TRUE,FALSE
GSE20685,DPEP2,TRUE,FALSE
GSE20685,DPEP3,TRUE,FALSE
GSE20685,DPF1,TRUE,FALSE
GSE20685,DPF2,TRUE,FALSE
GSE20685,DPF3,TRUE,FALSE
GSE20685,DPH1,TRUE,FALSE
GSE20685,DPH2,TRUE,FALSE
GSE20685,DPH5,TRUE,FALSE
GSE20685,DPM1,TRUE,FALSE
GSE20685,DPM2,TRUE,FALSE
GSE20685,DPM3,TRUE,FALSE
GSE20685,DPP3,TRUE,FALSE
GSE20685,DPP4,TRUE,FALSE
GSE20685,DPP6,TRUE,FALSE
GSE20685,DPP8,TRUE,FALSE
GSE20685,DPPA4,TRUE,FALSE
GSE20685,DPT,TRUE,FALSE
GSE20685,DPY19L1,TRUE,FALSE
GSE20685,DPY19L1P1,TRUE,FALSE
GSE20685,DPY19L2P2,TRUE,FALSE
GSE20685,DPY19L4,TRUE,FALSE
GSE20685,DPYD,TRUE,FALSE
GSE20685,DPYS,TRUE,FALSE
GSE20685,DPYSL2,TRUE,FALSE
GSE20685,DPYSL3,TRUE,FALSE
GSE20685,DPYSL4,TRUE,FALSE
GSE20685,DR1,TRUE,FALSE
GSE20685,DRAM1,TRUE,FALSE
GSE20685,DRAP1,TRUE,FALSE
GSE20685,DRC3,TRUE,FALSE
GSE20685,DRD1,TRUE,FALSE
GSE20685,DRD2,TRUE,FALSE
GSE20685,DRD3,TRUE,FALSE
GSE20685,DRD4,TRUE,FALSE
GSE20685,DRD5,TRUE,FALSE
GSE20685,DRG1,TRUE,FALSE
GSE20685,DRG2,TRUE,FALSE
GSE20685,DRICH1,TRUE,FALSE
GSE20685,DROSHA,TRUE,FALSE
GSE20685,DRP2,TRUE,FALSE
GSE20685,DSC1,TRUE,FALSE
GSE20685,DSC2,TRUE,FALSE
GSE20685,DSC3,TRUE,FALSE
GSE20685,DSCAM,TRUE,FALSE
GSE20685,DSCC1,TRUE,FALSE
GSE20685,DSCR4,TRUE,FALSE
GSE20685,DSE,TRUE,FALSE
GSE20685,DSG1,TRUE,FALSE
GSE20685,DSG2,TRUE,FALSE
GSE20685,DSG3,TRUE,FALSE
GSE20685,DSN1,TRUE,FALSE
GSE20685,DSP,TRUE,FALSE
GSE20685,DSPP,TRUE,FALSE
GSE20685,DST,TRUE,FALSE
GSE20685,DSTN,TRUE,FALSE
GSE20685,DSTNP2,TRUE,FALSE
GSE20685,DSTYK,TRUE,FALSE
GSE20685,DTL,TRUE,FALSE
GSE20685,DTNA,TRUE,FALSE
GSE20685,DTNB,TRUE,FALSE
GSE20685,DTNB-AS1,TRUE,FALSE
GSE20685,DTWD1,TRUE,FALSE
GSE20685,DTX2,TRUE,FALSE
GSE20685,DTX2P1-UPK3BP1-PMS2P11,TRUE,FALSE
GSE20685,DTX3,TRUE,FALSE
GSE20685,DTX4,TRUE,FALSE
GSE20685,DTYMK,TRUE,FALSE
GSE20685,DUOX1,TRUE,FALSE
GSE20685,DUOX2,TRUE,FALSE
GSE20685,DUS1L,TRUE,FALSE
GSE20685,DUS2,TRUE,FALSE
GSE20685,DUS4L,TRUE,FALSE
GSE20685,DUSP1,TRUE,FALSE
GSE20685,DUSP10,TRUE,FALSE
GSE20685,DUSP11,TRUE,FALSE
GSE20685,DUSP12,TRUE,FALSE
GSE20685,DUSP13B,TRUE,FALSE
GSE20685,DUSP14,TRUE,FALSE
GSE20685,DUSP2,TRUE,FALSE
GSE20685,DUSP21,TRUE,FALSE
GSE20685,DUSP22,TRUE,FALSE
GSE20685,DUSP26,TRUE,FALSE
GSE20685,DUSP3,TRUE,FALSE
GSE20685,DUSP4,TRUE,FALSE
GSE20685,DUSP5,TRUE,FALSE
GSE20685,DUSP6,TRUE,FALSE
GSE20685,DUSP7,TRUE,FALSE
GSE20685,DUSP8,TRUE,FALSE
GSE20685,DUSP9,TRUE,FALSE
GSE20685,DUT,TRUE,FALSE
GSE20685,DUX1,TRUE,FALSE
GSE20685,DUX3,TRUE,FALSE
GSE20685,DUX4L1,TRUE,FALSE
GSE20685,DUX4L8,TRUE,FALSE
GSE20685,DVL1,TRUE,FALSE
GSE20685,DVL2,TRUE,FALSE
GSE20685,DVL3,TRUE,FALSE
GSE20685,DXO,TRUE,FALSE
GSE20685,DYM,TRUE,FALSE
GSE20685,DYNC1H1,TRUE,FALSE
GSE20685,DYNC1I1,TRUE,FALSE
GSE20685,DYNC1I2,TRUE,FALSE
GSE20685,DYNC1LI1,TRUE,FALSE
GSE20685,DYNC1LI2,TRUE,FALSE
GSE20685,DYNC1LI2-DT,TRUE,FALSE
GSE20685,DYNC2H1,TRUE,FALSE
GSE20685,DYNC2I1,TRUE,FALSE
GSE20685,DYNC2LI1,TRUE,FALSE
GSE20685,DYNLL1,TRUE,FALSE
GSE20685,DYNLRB1,TRUE,FALSE
GSE20685,DYNLT1,TRUE,FALSE
GSE20685,DYNLT3,TRUE,FALSE
GSE20685,DYRK1A,TRUE,FALSE
GSE20685,DYRK1B,TRUE,FALSE
GSE20685,DYRK2,TRUE,FALSE
GSE20685,DYRK3,TRUE,FALSE
GSE20685,DYRK4,TRUE,FALSE
GSE20685,DYSF,TRUE,FALSE
GSE20685,DZANK1,TRUE,FALSE
GSE20685,DZIP1,TRUE,FALSE
GSE20685,DZIP3,TRUE,FALSE
GSE20685,E2F1,TRUE,FALSE
GSE20685,E2F2,TRUE,FALSE
GSE20685,E2F3,TRUE,FALSE
GSE20685,E2F4,TRUE,FALSE
GSE20685,E2F5,TRUE,FALSE
GSE20685,E2F6,TRUE,FALSE
GSE20685,E2F8,TRUE,FALSE
GSE20685,E4F1,TRUE,FALSE
GSE20685,EAF2,TRUE,FALSE
GSE20685,EAPP,TRUE,FALSE
GSE20685,EBAG9,TRUE,FALSE
GSE20685,EBF2,TRUE,FALSE
GSE20685,EBI3,TRUE,FALSE
GSE20685,EBLN2,TRUE,FALSE
GSE20685,EBNA1BP2,TRUE,FALSE
GSE20685,EBP,TRUE,FALSE
GSE20685,ECD,TRUE,FALSE
GSE20685,ECE1,TRUE,FALSE
GSE20685,ECEL1,TRUE,FALSE
GSE20685,ECH1,TRUE,FALSE
GSE20685,ECHDC1,TRUE,FALSE
GSE20685,ECHDC2,TRUE,FALSE
GSE20685,ECHDC3,TRUE,FALSE
GSE20685,ECHS1,TRUE,FALSE
GSE20685,ECI1,TRUE,FALSE
GSE20685,ECI2,TRUE,FALSE
GSE20685,ECM1,TRUE,FALSE
GSE20685,ECM2,TRUE,FALSE
GSE20685,ECPAS,TRUE,FALSE
GSE20685,ECSIT,TRUE,FALSE
GSE20685,ECT2,TRUE,FALSE
GSE20685,EDA,TRUE,FALSE
GSE20685,EDA2R,TRUE,FALSE
GSE20685,EDAR,TRUE,FALSE
GSE20685,EDC3,TRUE,FALSE
GSE20685,EDC4,TRUE,FALSE
GSE20685,EDDM3A,TRUE,FALSE
GSE20685,EDDM3B,TRUE,FALSE
GSE20685,EDEM1,TRUE,FALSE
GSE20685,EDEM2,TRUE,FALSE
GSE20685,EDEM3,TRUE,FALSE
GSE20685,EDF1,TRUE,FALSE
GSE20685,EDIL3,TRUE,FALSE
GSE20685,EDN1,TRUE,FALSE
GSE20685,EDN2,TRUE,FALSE
GSE20685,EDN3,TRUE,FALSE
GSE20685,EDNRA,TRUE,FALSE
GSE20685,EDNRB,TRUE,FALSE
GSE20685,EDRF1,TRUE,FALSE
GSE20685,EEA1,TRUE,FALSE
GSE20685,EED,TRUE,FALSE
GSE20685,EEF1A1,TRUE,FALSE
GSE20685,EEF1A2,TRUE,FALSE
GSE20685,EEF1AKMT2,TRUE,FALSE
GSE20685,EEF1AKMT3,TRUE,FALSE
GSE20685,EEF1AKMT4-ECE2,TRUE,FALSE
GSE20685,EEF1B2,TRUE,FALSE
GSE20685,EEF1D,TRUE,FALSE
GSE20685,EEF1E1,TRUE,FALSE
GSE20685,EEF1G,TRUE,FALSE
GSE20685,EEF2,TRUE,FALSE
GSE20685,EEF2KMT,TRUE,FALSE
GSE20685,EEIG1,TRUE,FALSE
GSE20685,EFCAB11,TRUE,FALSE
GSE20685,EFCAB14,TRUE,FALSE
GSE20685,EFCAB2,TRUE,FALSE
GSE20685,EFCAB6,TRUE,FALSE
GSE20685,EFCC1,TRUE,FALSE
GSE20685,EFEMP1,TRUE,FALSE
GSE20685,EFEMP2,TRUE,FALSE
GSE20685,EFHC1,TRUE,FALSE
GSE20685,EFHC2,TRUE,FALSE
GSE20685,EFHD1,TRUE,FALSE
GSE20685,EFHD2,TRUE,FALSE
GSE20685,EFL1,TRUE,FALSE
GSE20685,EFNA1,TRUE,FALSE
GSE20685,EFNA2,TRUE,FALSE
GSE20685,EFNA3,TRUE,FALSE
GSE20685,EFNA4,TRUE,FALSE
GSE20685,EFNA5,TRUE,FALSE
GSE20685,EFNB1,TRUE,FALSE
GSE20685,EFNB2,TRUE,FALSE
GSE20685,EFNB3,TRUE,FALSE
GSE20685,EFR3A,TRUE,FALSE
GSE20685,EFR3B,TRUE,FALSE
GSE20685,EFS,TRUE,FALSE
GSE20685,EGF,TRUE,FALSE
GSE20685,EGFL6,TRUE,FALSE
GSE20685,EGFL7,TRUE,FALSE
GSE20685,EGFL8,TRUE,FALSE
GSE20685,EGFR,TRUE,TRUE
GSE20685,EGLN1,TRUE,FALSE
GSE20685,EGLN2,TRUE,FALSE
GSE20685,EGLN3,TRUE,FALSE
GSE20685,EGOT,TRUE,FALSE
GSE20685,EGR1,TRUE,FALSE
GSE20685,EGR2,TRUE,FALSE
GSE20685,EGR3,TRUE,FALSE
GSE20685,EGR4,TRUE,FALSE
GSE20685,EHBP1,TRUE,FALSE
GSE20685,EHBP1L1,TRUE,FALSE
GSE20685,EHD1,TRUE,FALSE
GSE20685,EHD2,TRUE,FALSE
GSE20685,EHD3,TRUE,FALSE
GSE20685,EHD4,TRUE,FALSE
GSE20685,EHF,TRUE,FALSE
GSE20685,EHHADH,TRUE,FALSE
GSE20685,EHMT1,TRUE,FALSE
GSE20685,EHMT2,TRUE,FALSE
GSE20685,EI24,TRUE,FALSE
GSE20685,EID1,TRUE,FALSE
GSE20685,EIF1,TRUE,FALSE
GSE20685,EIF1AX,TRUE,FALSE
GSE20685,EIF1AY,TRUE,FALSE
GSE20685,EIF1B,TRUE,FALSE
GSE20685,EIF2AK1,TRUE,FALSE
GSE20685,EIF2AK2,TRUE,FALSE
GSE20685,EIF2AK3,TRUE,FALSE
GSE20685,EIF2B1,TRUE,FALSE
GSE20685,EIF2B2,TRUE,FALSE
GSE20685,EIF2B3,TRUE,FALSE
GSE20685,EIF2B4,TRUE,FALSE
GSE20685,EIF2B5,TRUE,FALSE
GSE20685,EIF2D,TRUE,FALSE
GSE20685,EIF2S1,TRUE,FALSE
GSE20685,EIF2S2,TRUE,FALSE
GSE20685,EIF2S3,TRUE,FALSE
GSE20685,EIF3A,TRUE,FALSE
GSE20685,EIF3B,TRUE,FALSE
GSE20685,EIF3C,TRUE,FALSE
GSE20685,EIF3D,TRUE,FALSE
GSE20685,EIF3E,TRUE,FALSE
