estimate,se,zval,pval,ci.lb,ci.ub,Q,Qp,tau2,I2,H2,cohort_left_out
0.2794384029704213,0.07847736595183429,3.560751556594387,3.697948482562925e-4,0.1256255921032562,0.43325121383758636,3.4282782993758927,0.06408888138346562,0.008999041874500003,70.83083948633788,3.428278299375892,GSE20685
0.23716344381669385,0.07158920337316113,3.312838146563406,9.23544089014825e-4,0.0968511835233847,0.377475704110003,1.1915694937614223,0.2750131992794744,0.001836680045999992,16.07707269818526,1.1915694937614218,METABRIC
0.34438782448935196,0.03656305034810215,9.419012396683906,4.553506774958891e-21,0.2727255626421471,0.4160500863365568,0.00461625225696782,0.9458310028620106,0,0,1,TCGA_BRCA
